date,btc,v9a_eq,v9a_lev
2018-11-01,6377.77978515625,6557.304501916939,1.5
2018-11-02,6388.43994140625,6571.187179185749,1.5
2018-11-03,6361.259765625,6525.001868492242,1.5
2018-11-04,6376.1298828125,6545.574768967201,1.5
2018-11-05,6419.66015625,6611.632058123617,1.5
2018-11-06,6461.009765625,6674.207305112585,1.5
2018-11-07,6530.14013671875,6780.858489383389,1.5
2018-11-08,6453.72021484375,6656.448799135186,1.5
2018-11-09,6385.6201171875,6545.281335968356,1.5
2018-11-10,6409.22021484375,6579.699489050917,1.5
2018-11-11,6411.27001953125,6579.900218075591,1.5
2018-11-12,6371.27001953125,6513.35548118062,1.5
2018-11-13,6359.490234375,6491.622962151852,1.5
2018-11-14,5738.35009765625,5502.675256842421,1.5
2018-11-15,5648.02978515625,5356.579010871987,1.5
2018-11-16,5575.5498046875,5238.843251265423,1.5
2018-11-17,5554.330078125,5202.505995974911,1.5
2018-11-18,5623.5400390625,5309.715384822625,1.5
2018-11-19,4871.490234375,4113.328942948654,1.5
2018-11-20,4451.8701171875,3444.957150383413,1.5
2018-11-21,4602.169921875,3681.403329547272,1.5
2018-11-22,4365.93994140625,3304.2499021238846,1.5
2018-11-23,4347.10986328125,3272.2818364811837,1.5
2018-11-24,3880.760009765625,2529.9870038437866,1.5
2018-11-25,4009.969970703125,2733.229892323349,1.5
2018-11-26,3779.1298828125,2364.9137714000417,1.5
2018-11-27,3820.719970703125,2429.1284727525026,1.5
2018-11-28,4257.419921875,3120.4702990254855,1.5
2018-11-29,4278.8466796875,3152.452484079315,1.5
2018-11-30,4017.2685546875,2735.218656187489,1.5
2018-12-01,4214.671875,3046.637951611285,1.5
2018-12-02,4139.8779296875,2925.912043349461,1.5
2018-12-03,3894.130859375,2533.8726040286756,1.5
2018-12-04,3956.893798828125,2631.639608057034,1.5
2018-12-05,3753.994873046875,2307.6990008308676,1.5
2018-12-06,3521.101806640625,1936.2461712406994,1.5
2018-12-07,3419.937255859375,1773.9932962673802,1.5
2018-12-08,3476.11474609375,1861.5332693404407,1.5
2018-12-09,3614.234375,2079.110969336876,1.5
2018-12-10,3502.656005859375,1900.2841677745955,1.5
2018-12-11,3424.588134765625,1774.7007985205782,1.5
2018-12-12,3486.9501953125,1872.0551533139878,1.5
2018-12-13,3313.67724609375,1595.3628832762834,1.5
2018-12-14,3242.48486328125,1480.7828012420878,1.5
2018-12-15,3236.76171875,1470.1541372982438,1.5
2018-12-16,3252.839111328125,1494.1315877688094,1.5
2018-12-17,3545.86474609375,1957.6936492352697,1.5
2018-12-18,3696.05908203125,2194.403973405698,1.5
2018-12-19,3745.95068359375,2271.835005993081,1.5
2018-12-20,4134.44140625,2886.691274437658,1.5
2018-12-21,3896.543701171875,2507.113504553731,1.5
2018-12-22,4014.1826171875,2691.9824759663766,1.5
2018-12-23,3998.980224609375,2665.940085709628,1.5
2018-12-24,4078.59912109375,2790.412140831539,1.5
2018-12-25,3815.49072265625,2370.844735159516,1.5
2018-12-26,3857.297607421875,2435.3862326211556,1.5
2018-12-27,3654.83349609375,2112.183234439628,1.5
2018-12-28,3923.918701171875,2537.5538355775598,1.5
2018-12-29,3820.40869140625,2371.3862069748147,1.5
2018-12-30,3865.95263671875,2441.857094518433,1.5
2018-12-31,3742.700439453125,2244.3808495238554,1.5
2019-01-01,3843.52001953125,2402.626234487382,1.5
2019-01-02,3943.409423828125,2559.3471543692485,1.5
2019-01-03,3836.7412109375,2388.1573135671715,1.5
2019-01-04,3857.717529296875,2419.6249081726737,1.5
2019-01-05,3845.194580078125,2397.910052265732,1.5
2019-01-06,4076.632568359375,2763.4335959311597,1.5
2019-01-07,4025.248291015625,2679.930956339599,1.5
2019-01-08,4030.847900390625,2686.901736391791,1.5
2019-01-09,4035.29638671875,2692.0427035040802,1.5
2019-01-10,3678.924560546875,2124.4614699927397,1.5
2019-01-11,3687.365478515625,2136.107142933778,1.5
2019-01-12,3661.301025390625,2092.979376056086,1.5
2019-01-13,3552.953125,1919.2577890038765,1.5
2019-01-14,3706.05224609375,2160.5754217759977,1.5
2019-01-15,3630.67529296875,2039.1663894042686,1.5
2019-01-16,3655.0068359375,2076.057793302746,1.5
2019-01-17,3678.56396484375,2111.708401511073,1.5
2019-01-18,3657.83935546875,2077.0606129984126,1.5
2019-01-19,3728.568359375,2187.5844818014084,1.5
2019-01-20,3601.013671875,1983.3444528122382,1.5
2019-01-21,3576.032470703125,1941.9772332250895,1.5
2019-01-22,3604.5771484375,1985.5820568872387,1.5
2019-01-23,3585.123046875,1952.9861519519955,1.5
2019-01-24,3600.865478515625,1976.26599514584,1.5
2019-01-25,3599.765869140625,1972.8054349147187,1.5
2019-01-26,3602.46044921875,1975.3678102154972,1.5
2019-01-27,3583.9658203125,1944.295857871086,1.5
2019-01-28,3470.450439453125,1762.4089089496456,1.5
2019-01-29,3448.116943359375,1725.306508727621,1.5
2019-01-30,3486.181640625,1784.0831248493923,1.5
2019-01-31,3457.792724609375,1737.3616312567956,1.5
2019-02-01,3487.9453125,1783.574966643574,1.5
2019-02-02,3521.060791015625,1834.4768537824466,1.5
2019-02-03,3464.013427734375,1742.249987332806,1.5
2019-02-04,3459.154052734375,1732.8868413250502,1.5
2019-02-05,3466.357421875,1742.6728694059702,1.5
2019-02-06,3413.767822265625,1657.5477442428328,1.5
2019-02-07,3399.4716796875,1633.229811820518,1.5
2019-02-08,3666.7802734375,2055.902082147706,1.5
2019-02-09,3671.20361328125,2061.1765493027824,1.5
2019-02-10,3690.188232421875,2089.561624566516,1.5
2019-02-11,3648.4306640625,2021.5232662734397,1.5
2019-02-12,3653.528564453125,2027.8771850587873,1.5
2019-02-13,3632.070556640625,1992.077218509462,1.5
2019-02-14,3616.880859375,1966.2369885381777,1.5
2019-02-15,3620.810791015625,1970.7520508450907,1.5
2019-02-16,3629.78759765625,1983.2760060395713,1.5
2019-02-17,3673.836181640625,2051.464145504745,1.5
2019-02-18,3915.71435546875,2433.640728550943,1.5
2019-02-19,3947.094482421875,2481.584383339982,1.5
2019-02-20,3999.820556640625,2563.3949214833438,1.5
2019-02-21,3954.1181640625,2488.9475675531658,1.5
2019-02-22,4005.526611328125,2568.663327400353,1.5
2019-02-23,4142.52685546875,2784.212087096879,1.5
2019-02-24,3810.427490234375,2255.106781598907,1.5
2019-02-25,3882.6962890625,2368.002042725524,1.5
2019-02-26,3854.35791015625,2321.1718956115174,1.5
2019-02-27,3851.04736328125,2314.0812308872582,1.5
2019-02-28,3854.785400390625,2318.1801650609214,1.5
2019-03-01,3859.583740234375,2323.9603078590253,1.5
2019-03-02,3864.4150390625,2329.7904799723274,1.5
2019-03-03,3847.17578125,2300.5863679610366,1.5
2019-03-04,3761.55712890625,2162.8537496646495,1.5
2019-03-05,3896.375,2375.0546977714357,1.5
2019-03-06,3903.942626953125,2385.2106430972735,1.5
2019-03-07,3911.484375,2395.3219069057186,1.5
2019-03-08,3901.131591796875,2377.026084897705,1.5
2019-03-09,3963.313720703125,2473.8678498215395,1.5
2019-03-10,3951.599853515625,2453.3869293368443,1.5
2019-03-11,3905.227294921875,2377.898808170373,1.5
2019-03-12,3909.15625,2382.2749739111077,1.5
2019-03-13,3906.71728515625,2376.5416453923226,1.5
2019-03-14,3924.369140625,2402.6990808664787,1.5
2019-03-15,3960.9111328125,2458.8318987912126,1.5
2019-03-16,4048.725830078125,2596.3310545863947,1.5
2019-03-17,4025.22900390625,2557.106685989556,1.5
2019-03-18,4032.50732421875,2566.7420465733794,1.5
2019-03-19,4071.190185546875,2626.221497874501,1.5
2019-03-20,4087.476318359375,2650.132817142491,1.5
2019-03-21,4029.326904296875,2555.886898392005,1.5
2019-03-22,4023.96826171875,2545.462006089139,1.5
2019-03-23,4035.826416015625,2562.3674107462703,1.5
2019-03-24,4022.168212890625,2538.765760136973,1.5
2019-03-25,3963.070556640625,2443.0458306993996,1.5
2019-03-26,3985.080810546875,2476.094388769495,1.5
2019-03-27,4087.066162109375,2636.0747187710617,1.5
2019-03-28,4069.107177734375,2605.622150531452,1.5
2019-03-29,4098.37451171875,2650.139162826342,1.5
2019-03-30,4106.66015625,2661.3385802205635,1.5
2019-03-31,4105.404296875,2657.3890862561857,1.5
2019-04-01,4158.18310546875,2739.207921355115,1.5
2019-04-02,4879.8779296875,3882.7534688407954,1.5
2019-04-03,4973.02197265625,4028.274020888788,1.5
2019-04-04,4922.798828125,3946.1874429201325,1.5
2019-04-05,5036.68115234375,4124.604849744479,1.5
2019-04-06,5059.8173828125,4158.9292520861845,1.5
2019-04-07,5198.89697265625,4377.276314975301,1.5
2019-04-08,5289.77099609375,4519.041771323646,1.5
2019-04-09,5204.95849609375,4381.9015927358105,1.5
2019-04-10,5324.5517578125,4569.249412786068,1.5
2019-04-11,5064.48779296875,4153.92087430951,1.5
2019-04-12,5089.5390625,4191.271720092281,1.5
2019-04-13,5096.58642578125,4200.033531936966,1.5
2019-04-14,5167.72216796875,4310.517694542923,1.5
2019-04-15,5067.1083984375,4148.354733626033,1.5
2019-04-16,5235.5595703125,4413.319021734022,1.5
2019-04-17,5251.93798828125,4436.822204911474,1.5
2019-04-18,5298.3857421875,4508.045810191431,1.5
2019-04-19,5303.8125,4514.135801083977,1.5
2019-04-20,5337.88623046875,4565.693752809225,1.5
2019-04-21,5314.53125,4526.080473175861,1.5
2019-04-22,5399.365234375,4658.203663474361,1.5
2019-04-23,5572.3623046875,4930.225268081416,1.5
2019-04-24,5464.86669921875,4756.946219670484,1.5
2019-04-25,5210.515625,4350.618758691207,1.5
2019-04-26,5279.34814453125,4457.392812531689,1.5
2019-04-27,5268.291015625,4437.3274549712,1.5
2019-04-28,5285.13916015625,4461.56063131055,1.5
2019-04-29,5247.3525390625,4399.06553322014,1.5
2019-04-30,5350.7265625,4560.648812546746,1.5
2019-05-01,5402.697265625,4640.591786623694,1.5
2019-05-02,5505.28369140625,4800.850939507174,1.5
2019-05-03,5768.28955078125,5215.690548785794,1.5
2019-05-04,5831.16748046875,5312.74736576954,1.5
2019-05-05,5795.70849609375,5253.686774219264,1.5
2019-05-06,5746.80712890625,5173.306350979587,1.5
2019-05-07,5829.50146484375,5301.8274329871265,1.5
2019-05-08,5982.45751953125,5541.833604479771,1.5
2019-05-09,6174.52880859375,5843.853446666955,1.5
2019-05-10,6378.84912109375,6165.22433599153,1.5
2019-05-11,7204.771484375,7473.149609695003,1.5
2019-05-12,6972.37158203125,7100.83587602351,1.5
2019-05-13,7814.9150390625,8434.860641835177,1.5
2019-05-14,7994.416015625,8716.055130820825,1.5
2019-05-15,8205.16796875,9046.767928038576,1.5
2019-05-16,7884.9091796875,8534.521705097228,1.5
2019-05-17,7343.8955078125,7672.029922143185,1.5
2019-05-18,7271.2080078125,7553.156990003505,1.5
2019-05-19,8197.689453125,9020.27185509124,1.5
2019-05-20,7978.30908203125,8668.150711292355,1.5
2019-05-21,7963.32763671875,8640.570813622477,1.5
2019-05-22,7680.06640625,8187.164984524787,1.5
2019-05-23,7881.8466796875,8503.787015676058,1.5
2019-05-24,7987.37158203125,8667.529451155586,1.5
2019-05-25,8052.5439453125,8767.171155668679,1.5
2019-05-26,8673.2158203125,9748.510795963397,1.5
2019-05-27,8805.7783203125,9954.792312265301,1.5
2019-05-28,8719.9619140625,9814.38390038913,1.5
2019-05-29,8659.4873046875,9714.240696794872,1.5
2019-05-30,8319.47265625,9170.420142343854,1.5
2019-05-31,8574.501953125,9571.258307656637,1.5
2019-06-01,8564.0166015625,9550.530953663912,1.5
2019-06-02,8742.9580078125,9830.480436712158,1.5
2019-06-03,8208.9951171875,8978.771453670004,1.5
2019-06-04,7707.77099609375,8179.282151783076,1.5
2019-06-05,7824.2314453125,8360.465194260016,1.5
2019-06-06,7822.0234375,8353.233610877141,1.5
2019-06-07,8043.951171875,8701.767530753006,1.5
2019-06-08,7954.1279296875,8555.362056243453,1.5
2019-06-09,7688.0771484375,8129.2782782403465,1.5
2019-06-10,8000.32958984375,8621.245904098825,1.5
2019-06-11,7927.71435546875,8502.175001492624,1.5
2019-06-12,8145.857421875,8844.651279613423,1.5
2019-06-13,8230.923828125,8975.794756455074,1.5
2019-06-14,8693.8330078125,9706.637076235838,1.5
2019-06-15,8838.375,9931.923487995593,1.5
2019-06-16,8994.48828125,10175.507837275578,1.5
2019-06-17,9320.3525390625,10688.458846319121,1.5
2019-06-18,9081.7626953125,10305.312286948008,1.5
2019-06-19,9273.521484375,10605.35983130175,1.5
2019-06-20,9527.16015625,11003.536259184017,1.5
2019-06-21,10144.556640625,11978.97456676757,1.5
2019-06-22,10701.69140625,12858.467037242739,1.5
2019-06-23,10855.37109375,13097.301067202054,1.5
2019-06-24,11011.1025390625,13339.31859405855,1.5
2019-06-25,11790.9169921875,14571.851603700461,2.0
2019-06-26,13016.2314453125,16511.14297127383,2.0
2019-06-27,11182.806640625,13594.798642146357,2.0
2019-06-28,12407.33203125,15533.127210592222,2.0
2019-06-29,11959.37109375,14816.181312726905,2.0
2019-06-30,10817.1552734375,12997.477255831238,2.0
2019-07-01,10583.134765625,12620.870512814237,2.0
2019-07-02,10801.677734375,12962.716702822969,2.0
2019-07-03,11961.26953125,14798.15951864652,2.0
2019-07-04,11215.4375,13608.623559865218,2.0
2019-07-05,10978.4599609375,13227.133491485452,2.0
2019-07-06,11208.55078125,13587.120963115665,2.0
2019-07-07,11450.8466796875,13966.371619069349,2.0
2019-07-08,12285.9580078125,15286.466364871541,2.0
2019-07-09,12573.8125,15737.517718455816,2.0
2019-07-10,12156.5126953125,15069.160088174016,2.0
2019-07-11,11358.662109375,13796.963520141104,2.0
2019-07-12,11815.986328125,14517.451167584353,2.0
2019-07-13,11392.37890625,13839.44260259496,2.0
2019-07-14,10256.05859375,12030.366394169982,2.0
2019-07-15,10895.08984375,13039.797773366732,2.0
2019-07-16,9477.6416015625,10784.731864767291,2.0
2019-07-17,9693.802734375,11123.324006176368,2.0
2019-07-18,10666.482421875,12662.614119256727,2.0
2019-07-19,10530.732421875,12442.061198853135,2.0
2019-07-20,10767.1396484375,12812.287790694554,2.0
2019-07-21,10599.10546875,12540.443141135136,2.0
2019-07-22,10343.1064453125,12129.054371895305,2.0
2019-07-23,9900.767578125,11422.015471809129,2.0
2019-07-24,9811.92578125,11276.28337094294,2.0
2019-07-25,9911.841796875,11430.203631864486,2.0
2019-07-26,9870.3037109375,11359.550125398713,2.0
2019-07-27,9477.677734375,10731.644326346981,2.0
2019-07-28,9552.8603515625,10846.46515998971,2.0
2019-07-29,9519.1455078125,10788.400260709886,2.0
2019-07-30,9607.423828125,10923.98778884852,2.0
2019-07-31,10085.6279296875,11678.451653426302,2.0
2019-08-01,10399.6689453125,12172.116221195485,2.0
2019-08-02,10518.1748046875,12355.263669356422,2.0
2019-08-03,10821.7265625,12832.072896205565,2.0
2019-08-04,10970.1845703125,13062.56152302289,2.0
2019-08-05,11805.6533203125,14383.452545839802,2.0
2019-08-06,11478.1689453125,13858.022350918258,2.0
2019-08-07,11941.96875,14588.73159240196,2.0
2019-08-08,11966.4072265625,14621.833855642359,2.0
2019-08-09,11862.9365234375,14451.897782390053,2.0
2019-08-10,11354.0244140625,13638.465087665485,2.0
2019-08-11,11523.5791015625,13902.186342892812,2.0
2019-08-12,11382.6162109375,13672.950889459958,2.0
2019-08-13,10895.830078125,12894.866932472003,2.0
2019-08-14,10051.7041015625,11549.819213569186,2.0
2019-08-15,10311.5458984375,11957.471022330566,2.0
2019-08-16,10374.3388671875,12052.228918489007,2.0
2019-08-17,10231.744140625,11820.950708474855,2.0
2019-08-18,10345.810546875,11997.131522444854,2.0
2019-08-19,10916.0537109375,12897.334728270569,2.0
2019-08-20,10763.232421875,12649.566146938003,2.0
2019-08-21,10138.0498046875,11652.104313760236,2.0
2019-08-22,10131.0556640625,11636.173705849851,2.0
2019-08-23,10407.96484375,12070.878301217832,2.0
2019-08-24,10159.9609375,11672.271004879143,2.0
2019-08-25,10138.517578125,11633.395115703639,2.0
2019-08-26,10370.8203125,11997.293582425855,2.0
2019-08-27,10185.5,11698.19990999003,2.0
2019-08-28,9754.4228515625,11009.11149577537,2.0
