date,pw5_btc,pw5_strategy,pw5_lev
2018-11-08,6453.72021484375,6656.448799135186,1.5
2018-11-09,6385.6201171875,6545.281335968356,1.5
2018-11-10,6409.22021484375,6579.699489050917,1.5
2018-11-11,6411.27001953125,6579.900218075591,1.5
2018-11-12,6371.27001953125,6513.35548118062,1.5
2018-11-13,6359.490234375,6491.622962151852,1.5
2018-11-14,5738.35009765625,5502.675256842421,1.5
2018-11-15,5648.02978515625,5356.579010871987,1.5
2018-11-16,5575.5498046875,5238.843251265423,1.5
2018-11-17,5554.330078125,5202.505995974911,1.5
2018-11-18,5623.5400390625,5309.715384822625,1.5
2018-11-19,4871.490234375,4109.461592026866,0.0
2018-11-20,4451.8701171875,4109.461592026866,1.5
2018-11-21,4602.169921875,4109.461592026866,1.5
2018-11-22,4365.93994140625,4109.461592026866,1.5
2018-11-23,4347.10986328125,4109.461592026866,1.5
2018-11-24,3880.760009765625,4109.461592026866,1.5
2018-11-25,4009.969970703125,4109.461592026866,1.5
2018-11-26,3779.1298828125,4109.461592026866,1.5
2018-11-27,3820.719970703125,4109.461592026866,1.5
2018-11-28,4257.419921875,4109.461592026866,1.5
2018-11-29,4278.8466796875,4109.461592026866,1.5
2018-11-30,4017.2685546875,4109.461592026866,1.5
2018-12-01,4214.671875,4109.461592026866,1.5
2018-12-02,4139.8779296875,4109.461592026866,1.5
2018-12-03,3894.130859375,4109.461592026866,1.5
2018-12-04,3956.893798828125,4109.461592026866,1.5
2018-12-05,3753.994873046875,4109.461592026866,1.5
2018-12-06,3521.101806640625,4109.461592026866,1.5
2018-12-07,3419.937255859375,4109.461592026866,1.5
2018-12-08,3476.11474609375,4109.461592026866,1.5
2018-12-09,3614.234375,4109.461592026866,1.5
2018-12-10,3502.656005859375,4109.461592026866,1.5
2018-12-11,3424.588134765625,4109.461592026866,1.5
2018-12-12,3486.9501953125,4109.461592026866,1.5
2018-12-13,3313.67724609375,4109.461592026866,1.5
2018-12-14,3242.48486328125,4109.461592026866,1.5
2018-12-15,3236.76171875,4109.461592026866,1.5
2018-12-16,3252.839111328125,4109.461592026866,1.5
2018-12-17,3545.86474609375,4109.461592026866,1.5
2018-12-18,3696.05908203125,4109.461592026866,1.5
2018-12-19,3745.95068359375,4109.461592026866,1.5
2018-12-20,4134.44140625,4109.461592026866,1.5
2018-12-21,3896.543701171875,4109.461592026866,1.5
2018-12-22,4014.1826171875,4109.461592026866,1.5
2018-12-23,3998.980224609375,4109.461592026866,1.5
2018-12-24,4078.59912109375,4109.461592026866,1.5
2018-12-25,3815.49072265625,4109.461592026866,1.5
2018-12-26,3857.297607421875,4109.461592026866,1.5
2018-12-27,3654.83349609375,4109.461592026866,1.5
2018-12-28,3923.918701171875,4109.461592026866,1.5
2018-12-29,3820.40869140625,4109.461592026866,1.5
2018-12-30,3865.95263671875,4109.461592026866,1.5
2018-12-31,3742.700439453125,4109.461592026866,1.5
2019-01-01,3843.52001953125,4109.461592026866,1.5
2019-01-02,3943.409423828125,4109.461592026866,1.5
2019-01-03,3836.7412109375,4109.461592026866,1.5
