swing_w,tol%,1.b,d%,N,cooldown,lifetime_w,W1-BEAR,W2-EARLYBULL,W3-MIDCHOP,W4-LATEBULL,W5-FULL,geo_4w,worst_4w
4,3.0,1.5,33,7,14,13,0.39161415177605474,1.3413104806696128,0.968790365401965,1.0947030855476445,2.0338250570921033,0.8639298151339474,0.39161415177605474
2,3.0,1.0,33,5,7,13,0.10166549476327184,3.464996792238853,0.8101020020299187,1.7134144654171048,8.435431638881424,0.8362182421765805,0.10166549476327184
2,2.0,1.0,33,7,14,13,0.12845320623491158,2.2923807597007215,0.9425040891564923,1.7578944101981786,5.596238358087777,0.8357510539827223,0.12845320623491158
4,2.0,1.5,50,5,14,13,0.26700523616999466,1.5379360920566199,0.9357080422496522,1.2687139572995494,2.9287586905636065,0.8355848107409551,0.26700523616999466
4,1.0,1.5,33,7,7,13,0.4572451477997347,1.0,0.9864224583721313,1.0494704139047895,1.1658102319563401,0.8294602230666993,0.4572451477997347
4,2.0,1.0,50,7,14,13,0.18991796778405776,2.0567063634481286,0.9216985498273726,1.3143537575621995,3.6541485942518266,0.8293920732685597,0.18991796778405776
4,1.0,1.0,50,7,14,13,0.4519032264294356,1.0,0.9477960241622075,1.0954798541101118,1.5652212649735904,0.8276394434237611,0.4519032264294356
4,1.0,1.5,33,7,7,26,0.3782992191156171,1.1397348846998456,0.9779942459061368,1.0826844397335205,1.6562571200146057,0.8219953678900448,0.3782992191156171
4,2.0,1.5,50,7,7,13,0.3338025650098712,1.207952424579208,0.9213777834627058,1.1839525845763008,2.074185503961009,0.814381475603968,0.3338025650098712
2,1.0,1.5,50,7,7,26,0.13792300777417976,2.3402605272152397,0.9685585049579801,1.3946770063774305,4.013016621916383,0.8125967981119666,0.13792300777417976
4,3.0,1.5,20,7,14,13,0.28002160883040933,1.461682652621551,0.968790365401965,1.0927676352383267,2.4813406723940905,0.8113356673950094,0.28002160883040933
4,1.0,1.5,50,5,14,13,0.4151729957693265,1.0,0.9668765897964687,1.0506812495750364,1.3558477925111936,0.8058751818412793,0.4151729957693265
4,3.0,1.5,33,7,14,26,0.2413327377819187,1.5520485034172369,0.968790365401965,1.1222596721500735,2.9834811134971595,0.798842522398128,0.2413327377819187
2,1.0,1.0,20,7,7,13,0.06783292374753286,3.6903032280336703,0.9425040891564923,1.7114147435729528,8.241288355889038,0.7971412355327283,0.06783292374753286
2,3.0,1.5,33,5,7,26,0.07869382619123111,3.2665658563377646,0.8245598534166677,1.7653928690810434,7.634281189995592,0.7821209308433302,0.07869382619123111
4,1.0,1.0,50,7,7,13,0.31313946856190084,1.0,0.9477960241622075,1.1860449073579906,1.5347642747825885,0.7702619707294713,0.31313946856190084
4,1.0,1.5,20,7,7,13,0.33987271469670527,1.0,0.9864224583721313,1.0463501227773773,1.187739154029954,0.7695982480436441,0.33987271469670527
4,3.0,1.5,20,7,14,26,0.16154195613254263,1.8802695524747872,0.968790365401965,1.1355858055957344,4.39237433934025,0.7603066768239745,0.16154195613254263
4,1.0,1.5,20,7,7,26,0.26161901373133434,1.1846078396127595,0.9779942459061368,1.0937474436307528,1.9232743352008173,0.7587947445357464,0.26161901373133434
2,2.0,1.0,50,5,14,13,0.0808010427783742,2.216905232101361,0.9195057248190897,1.9957322000764428,6.074016038498154,0.7571905740698072,0.0808010427783742
2,3.0,1.5,20,5,14,13,0.059763353914524225,2.614089441564054,0.9485821635146912,1.9275612220454308,9.5243980463417,0.7310711317579206,0.059763353914524225
4,1.0,1.5,50,5,14,26,0.21779698672764608,1.2232495662455307,0.9463153463515844,1.1322843143837436,2.2362103507820774,0.7309532103485232,0.21779698672764608
4,2.0,1.5,50,7,7,26,0.1967966946406168,1.304832050304638,0.9213777834627058,1.190429942824079,2.7789465555726633,0.7284982258566237,0.1967966946406168
4,3.0,1.0,50,7,14,13,0.10168297275577294,2.2761738989726203,0.9068202383749028,1.2581508297348771,3.7403334281661813,0.7168477005793263,0.10168297275577294
2,1.0,1.5,33,7,14,26,0.11182918724866055,1.890521923411453,0.9685585049579801,1.2236201695148925,3.176694206295765,0.7075014644919803,0.11182918724866055
4,1.0,1.0,33,7,14,13,0.23820864750715828,1.0,0.9477960241622075,1.0933681101290313,1.6527166170505325,0.7048710959299653,0.23820864750715828
4,1.0,1.0,50,5,14,13,0.23266451700120952,1.0,0.9269144338270899,1.1336717957541582,1.8069018545447393,0.7031763985209943,0.23266451700120952
4,1.0,1.0,50,7,14,26,0.14319411344367045,1.4205862364089887,0.9305800623889114,1.2542193663846077,2.845131903512534,0.6980395074403718,0.14319411344367045
4,3.0,1.5,33,7,7,13,0.1372014354225135,1.3039590196444109,0.9140939865010309,1.2734959336084941,2.6948844283574047,0.6755426187419894,0.1372014354225135
4,1.0,1.5,33,5,14,13,0.18473747758754988,1.0,0.9668765897964687,1.0495603238599607,1.4133111322369971,0.6580113197971322,0.18473747758754988
2,2.0,1.0,50,7,7,26,0.05356621578717776,2.289148683924727,0.853087121108152,1.7540333047815007,5.409784785419892,0.6544840200927377,0.05356621578717776
