tol%,d%,N,cd,lt_w,stop,W1-BEAR,W2-EARLYBULL,W3-MIDCHOP,W4-LATEBULL,W5-FULL,geo_4w,worst_4w,any_liq,max_dd_any%,stops
1.0,50,5,7,26,0.3,0.49091265283362734,2.382246683294266,0.923379529866523,1.701009643601747,5.716316684126692,1.1641782836461863,0.49091265283362734,False,63.29704315225919,1
1.0,50,5,7,26,1.0,0.0,2.382246683294266,0.923379529866523,1.701009643601747,5.716316684126692,0.0,0.0,True,100.0,0
1.0,50,5,14,13,0.2,0.8983367397620836,1.3893168769480118,0.9543299714569974,1.44354835728786,2.9995092014811573,1.1450978343502263,0.8983367397620836,False,25.543139753471078,1
1.0,50,5,14,13,0.25,0.8509661185813007,1.3893168769480118,0.9543299714569974,1.44354835728786,2.9995092014811573,1.129694124820496,0.8509661185813007,False,25.543139753471078,1
1.0,50,5,14,13,0.3,0.8336503290969174,1.3893168769480118,0.9543299714569974,1.44354835728786,2.9995092014811573,1.1239028807861473,0.8336503290969174,False,25.543139753471078,1
1.0,50,5,14,13,1.0,0.6524883057284075,1.3893168769480118,0.9543299714569974,1.44354835728786,2.9995092014811573,1.0571241295907539,0.6524883057284075,False,40.57658132305385,0
1.0,50,5,14,26,0.2,0.6341744838426834,2.1898162168845086,0.923379529866523,1.4983331132188429,5.035262443073877,1.1773382747461454,0.6341744838426834,False,54.13881505639316,1
1.0,50,5,14,26,0.25,0.6341744838426834,2.1898162168845086,0.923379529866523,1.4983331132188429,5.035262443073877,1.1773382747461454,0.6341744838426834,False,54.13881505639316,1
1.0,50,5,14,26,0.3,0.5813699364656993,2.1898162168845086,0.923379529866523,1.4983331132188429,5.035262443073877,1.1520258240677648,0.5813699364656993,False,57.95744727011063,1
1.0,50,5,14,26,1.0,0.02962989531090469,2.1898162168845086,0.923379529866523,1.4983331132188429,5.035262443073877,0.5473707689277493,0.02962989531090469,False,97.85727407309217,0
1.0,50,7,7,13,0.2,0.929368123549756,1.5772356176764784,0.9812795026273456,1.394949101552856,2.548483530674397,1.1901696170232812,0.929368123549756,False,17.37460453932571,1
1.0,50,7,7,13,0.25,0.8960880741256653,1.5772356176764784,0.9812795026273456,1.394949101552856,2.548483530674397,1.1793686807883614,0.8960880741256653,False,17.37460453932571,1
1.0,50,7,7,13,0.3,0.8839229321981789,1.5772356176764784,0.9812795026273456,1.394949101552856,2.548483530674397,1.1753454122294387,0.8839229321981789,False,17.37460453932571,1
