date,btc,v9a_eq,v9a_lev
2024-03-01,62440.6328125,18260.27841326371,2.0
2024-03-02,62029.84765625,18207.81207489677,2.0
2024-03-03,63167.37109375,18344.48707795582,2.0
2024-03-04,68330.4140625,18972.838605810648,2.0
2024-03-05,63801.19921875,18417.089150335465,2.0
2024-03-06,66106.8046875,18696.380736138624,2.0
2024-03-07,66925.484375,18793.95944981165,2.0
2024-03-08,68300.09375,18959.415104878455,2.0
2024-03-09,68498.8828125,18981.193625631437,2.0
2024-03-10,69019.7890625,19042.3115549259,2.0
2024-03-11,72123.90625,19418.95025475141,2.0
2024-03-12,71481.2890625,19337.810624761914,2.0
2024-03-13,73083.5,19530.900869955254,2.0
2024-03-14,71396.59375,19322.165893722275,2.0
2024-03-15,69403.7734375,19076.12527326776,2.0
2024-03-16,65315.1171875,18574.150815547015,2.0
2024-03-17,68390.625,18947.430671749367,2.0
2024-03-18,67548.59375,18842.06941136043,2.0
2024-03-19,61912.7734375,18151.176478364257,2.0
2024-03-20,67913.671875,18881.91825081517,2.0
2024-03-21,65491.390625,18583.54653920177,2.0
2024-03-22,63778.76171875,18371.947830955673,2.0
2024-03-23,64062.203125,18404.23239103534,2.0
2024-03-24,67234.171875,18789.340901892243,2.0
2024-03-25,69958.8125,19119.691897997858,2.0
2024-03-26,69987.8359375,19120.672702898395,2.0
2024-03-27,69455.34375,19053.063169269426,2.0
2024-03-28,70744.953125,19208.04331827671,2.0
2024-03-29,69892.828125,19101.362803368072,2.0
2024-03-30,69645.3046875,19068.565756747874,2.0
2024-03-31,71333.6484375,19272.244446600092,2.0
2024-04-01,69702.1484375,19070.341500407623,2.0
2024-04-02,65446.97265625,18548.0157028601,2.0
2024-04-03,65980.8125,18610.82534491897,2.0
2024-04-04,68508.84375,18917.206399712544,2.0
2024-04-05,67837.640625,18832.70750426868,2.0
2024-04-06,68896.109375,18959.513066513104,2.0
2024-04-07,69362.5546875,19013.964017846018,2.0
2024-04-08,71631.359375,19287.68128010125,2.0
2024-04-09,69139.015625,19042.02836857391,2.0
2024-04-10,70587.8828125,19181.584469498455,2.0
2024-04-11,70060.609375,19127.989223604774,2.0
2024-04-12,67195.8671875,18845.991523949204,2.0
2024-04-13,63821.47265625,18514.27450300136,2.0
2024-04-14,65738.7265625,18699.7573843988,2.0
2024-04-15,63426.2109375,18471.850114003122,2.0
2024-04-16,63811.86328125,18507.67617392086,2.0
2024-04-17,61276.69140625,18258.067395022492,2.0
2024-04-18,63512.75390625,18474.778941616107,2.0
2024-04-19,63843.5703125,18505.24388484144,2.0
2024-04-20,64994.44140625,18615.835035780845,2.0
2024-04-21,64926.64453125,18607.303958783184,2.0
2024-04-22,66837.6796875,18792.146733672904,2.0
2024-04-23,66407.2734375,18748.127342981006,2.0
2024-04-24,64276.8984375,18537.999286020735,2.0
2024-04-25,64481.70703125,18556.128312056753,2.0
2024-04-26,63755.3203125,18483.254739042284,2.0
2024-04-27,63419.140625,18448.533576723552,2.0
2024-04-28,63113.23046875,18416.78021750295,2.0
2024-04-29,63841.12109375,18486.059049147298,2.0
2024-04-30,60636.85546875,18171.065436558747,2.0
2024-05-01,58254.01171875,17936.435299299206,2.0
2024-05-02,59123.43359375,18019.687089033825,2.0
2024-05-03,62889.8359375,18386.006896670053,2.0
2024-05-04,63891.47265625,18482.04280261966,2.0
2024-05-05,64031.1328125,18493.816812807356,2.0
2024-05-06,63161.94921875,18407.00231349674,2.0
2024-05-07,62334.81640625,18324.322513665513,2.0
2024-05-08,61187.94140625,18210.42169856945,2.0
2024-05-09,63049.9609375,18390.584293671433,2.0
2024-05-10,60792.77734375,18168.16292815832,2.0
2024-05-11,60793.7109375,18166.471419579688,2.0
2024-05-12,61448.39453125,18228.664464999118,2.0
2024-05-13,62901.44921875,18368.85529563471,2.0
2024-05-14,61552.7890625,18235.219378093163,2.0
2024-05-15,66267.4921875,18694.13608813718,2.0
2024-05-16,65231.58203125,18590.963454713677,2.0
2024-05-17,67051.875,18766.92994255682,2.0
2024-05-18,66940.8046875,18754.10984260311,2.0
2024-05-19,66278.3671875,18687.413287406976,2.0
2024-05-20,71448.1953125,19189.96792428401,2.0
2024-05-21,70136.53125,19085.75089713277,2.0
2024-05-22,69122.3359375,19004.819606293873,2.0
2024-05-23,67929.5625,18909.951556152384,2.0
2024-05-24,68526.1015625,18954.993069999728,2.0
2024-05-25,69265.9453125,19011.223599397006,2.0
2024-05-26,68518.09375,18951.134464224015,2.0
2024-05-27,69394.5546875,19018.04538869699,2.0
2024-05-28,68296.21875,18930.553713516903,2.0
2024-05-29,67578.09375,18872.811236547714,2.0
2024-05-30,68364.9921875,18932.742560915158,2.0
2024-05-31,67491.4140625,18862.84574203745,2.0
2024-06-01,67706.9375,18878.111196043104,2.0
2024-06-02,67751.6015625,18880.01446392515,2.0
2024-06-03,68804.78125,18960.758563627893,2.0
2024-06-04,70567.765625,19096.415923966928,2.0
2024-06-05,71082.8203125,19127.303513008843,2.0
2024-06-06,70757.1640625,19105.60259282542,2.0
2024-06-07,69342.5859375,19015.805599279985,2.0
2024-06-08,69305.7734375,19012.201896005765,2.0
2024-06-09,69647.9921875,19032.303849973312,2.0
2024-06-10,69512.28125,19022.50921474283,2.0
2024-06-11,67332.03125,18884.849754969782,2.0
2024-06-12,68241.1875,18940.445549666205,2.0
2024-06-13,66756.3984375,18846.304718509833,2.0
2024-06-14,66011.09375,18798.439793246274,2.0
2024-06-15,66191.0,18808.452406986835,2.0
2024-06-16,66639.046875,18835.23140794949,2.0
2024-06-17,66490.296875,18824.677769253703,2.0
2024-06-18,65140.74609375,18739.027726346496,2.0
2024-06-19,64960.296875,18726.51970904645,2.0
2024-06-20,64828.65625,18717.0676131783,2.0
2024-06-21,64096.19921875,18670.042371956974,2.0
2024-06-22,64252.578125,18678.61950233785,2.0
2024-06-23,63180.796875,18610.38342115702,2.0
2024-06-24,60277.4140625,18427.61739250243,2.0
2024-06-25,61804.640625,18522.000278903462,2.0
2024-06-26,60811.27734375,18458.714472976288,2.0
2024-06-27,61604.80078125,18507.200865116534,2.0
2024-06-28,60320.13671875,18425.700588400457,2.0
2024-06-29,60887.37890625,18460.044358720665,2.0
2024-06-30,62678.29296875,18570.907058470522,2.0
2024-07-01,62851.98046875,18580.59329551291,2.0
2024-07-02,62029.015625,18527.944709722255,2.0
2024-07-03,60173.921875,18410.76126901628,2.0
2024-07-04,56977.703125,18208.356608484664,2.0
2024-07-05,56662.375,18171.458710955536,2.0
2024-07-06,58303.5390625,18351.73340816124,2.0
2024-07-07,55849.109375,18077.360413785565,2.0
2024-07-08,56705.09765625,18170.511115834684,2.0
2024-07-09,58009.2265625,18313.374959018445,2.0
2024-07-10,57742.49609375,18281.836830488523,2.0
2024-07-11,57344.9140625,18233.712384449555,2.0
2024-07-12,57899.46484375,18332.160058510017,2.0
2024-07-13,59231.953125,18573.104938580364,2.0
2024-07-14,60787.79296875,18854.89730498995,2.0
2024-07-15,64870.15234375,19599.493509623488,2.0
2024-07-16,65097.1484375,19637.515406913226,2.0
2024-07-17,64118.79296875,19454.68962797986,2.0
2024-07-18,63974.06640625,19424.648683470034,2.0
2024-07-19,66710.15625,19922.41660935272,2.0
2024-07-20,67163.6484375,20001.834206392254,2.0
2024-07-21,68154.5234375,20179.681995299943,2.0
2024-07-22,67585.25,20071.63696892368,2.0
2024-07-23,65927.671875,19764.232469030067,2.0
2024-07-24,65372.1328125,19658.8261813636,2.0
2024-07-25,65777.2265625,19729.450155566148,2.0
2024-07-26,67912.0625,20116.961850365155,2.0
2024-07-27,67813.3359375,20095.140115653387,2.0
2024-07-28,68255.8671875,20172.488881439655,2.0
2024-07-29,66819.9140625,19905.65193023892,2.0
2024-07-30,66201.015625,19788.588372019974,2.0
2024-07-31,64619.25,19495.149757795534,2.0
2024-08-01,65357.5,19626.85343846086,2.0
2024-08-02,61415.06640625,18900.957863554257,2.0
2024-08-03,60680.09375,18762.925243697595,2.0
2024-08-04,58116.9765625,18286.88764863614,2.0
2024-08-05,53991.45703125,17080.36227821027,2.0
2024-08-06,56034.31640625,18018.0515856219,2.0
2024-08-07,55027.4609375,17544.42179298167,2.0
2024-08-08,61710.13671875,20628.707462965434,2.0
2024-08-09,60880.11328125,20236.105872291493,2.0
2024-08-10,60945.8125,20258.050544980088,2.0
2024-08-11,58719.484375,19219.515848026105,2.0
2024-08-12,59354.515625,19505.177824477574,2.0
2024-08-13,60609.56640625,20077.62092397456,2.0
2024-08-14,58737.26953125,19202.935325146336,2.0
2024-08-15,57560.09765625,18644.79837298912,2.0
2024-08-16,58894.10546875,19497.816470026457,2.0
2024-08-17,59478.97265625,19865.260638927284,2.0
2024-08-18,58483.96484375,19209.103179685946,2.0
2024-08-19,59493.453125,19851.708695239817,2.0
2024-08-20,59012.79296875,19528.757450670975,2.0
2024-08-21,61175.19140625,20918.148124003896,2.0
2024-08-22,60381.9140625,20392.347639173593,2.0
2024-08-23,64094.35546875,22785.634034258226,2.0
2024-08-24,64178.9921875,22828.003724452858,2.0
2024-08-25,64333.54296875,22915.649277375094,2.0
2024-08-26,62880.66015625,21961.92361834912,2.0
2024-08-27,59504.1328125,19762.288811264523,2.0
2024-08-28,59027.625,19442.025496784543,2.0
2024-08-29,59388.1796875,19664.127695983938,2.0
2024-08-30,59119.4765625,19478.508706076696,2.0
2024-08-31,58969.8984375,19370.114514498066,2.0
2024-09-01,57325.48828125,18293.35472810197,2.0
2024-09-02,59112.48046875,19439.874587009777,2.0
2024-09-03,57431.0234375,18339.087063171894,2.0
2024-09-04,57971.5390625,18678.083462554714,2.0
2024-09-05,56160.48828125,17493.563231160762,2.0
2024-09-06,53948.75390625,16049.820860751877,2.0
2024-09-07,54139.6875,16163.025062012926,2.0
2024-09-08,54841.56640625,16607.197039272767,2.0
2024-09-09,57019.53515625,18007.485518569676,2.0
2024-09-10,57648.7109375,18403.99848308369,2.0
2024-09-11,57343.171875,18194.854290602707,2.0
2024-09-12,58127.01171875,18691.500113251313,2.0
2024-09-13,60571.30078125,20263.67974689386,2.0
2024-09-14,60005.12109375,19885.11697850131,2.0
2024-09-15,59182.8359375,19340.751877996463,2.0
2024-09-16,58192.5078125,18687.683624323166,2.0
2024-09-17,60308.5390625,20047.195784863343,2.0
2024-09-18,61649.6796875,20904.300404725484,2.0
2024-09-19,62940.45703125,21728.517532718535,2.0
2024-09-20,63192.9765625,21875.77575680058,2.0
2024-09-21,63394.83984375,21970.56585540909,2.0
2024-09-22,63648.7109375,22092.27827035772,2.0
2024-09-23,63329.80078125,21917.10002386511,2.0
2024-09-24,64301.96875,22411.089058073114,2.0
2024-09-25,63143.14453125,21800.513052924223,2.0
2024-09-26,65181.01953125,22846.847359214957,2.0
2024-09-27,65790.6640625,23149.255384819822,2.0
2024-09-28,65887.6484375,23181.280395273287,2.0
2024-09-29,65635.3046875,23068.458338905773,2.0
2024-09-30,63329.5,22104.281851498537,2.0
2024-10-01,60837.0078125,21062.989713503055,2.0
2024-10-02,60632.78515625,20970.74755555847,2.0
2024-10-03,60759.40234375,21015.700377276426,2.0
2024-10-04,62067.4765625,21550.48156845571,2.0
2024-10-05,62089.94921875,21552.076501517244,2.0
2024-10-06,62818.953125,21846.603693737798,2.0
2024-10-07,62236.66015625,21597.363137614233,2.0
2024-10-08,62131.96875,21546.21350477978,2.0
2024-10-09,60582.1015625,20895.892293645276,2.0
2024-10-10,60274.5,20760.81990335763,2.0
2024-10-11,62445.08984375,21653.269192713673,2.0
2024-10-12,63193.0234375,21952.979806126787,2.0
2024-10-13,62851.375,21833.369067349755,2.0
2024-10-14,66046.125,22886.77379511212,2.0
2024-10-15,67041.109375,23210.224335734973,2.0
2024-10-16,67612.71875,23393.147368217156,2.0
2024-10-17,67399.8359375,23315.80674140544,2.0
2024-10-18,68418.7890625,23644.802637837656,2.0
2024-10-19,68362.734375,23624.48037446585,2.0
2024-10-20,69001.703125,23788.587405969978,2.0
2024-10-21,67367.8515625,23349.54950278821,2.0
2024-10-22,67361.40625,23342.474798072,2.0
2024-10-23,66432.1953125,23088.780956415583,2.0
2024-10-24,68161.0546875,23451.55199940466,2.0
2024-10-25,66642.4140625,23124.83225472371,2.0
2024-10-26,67014.6953125,23199.614936228187,2.0
2024-10-27,67929.296875,23388.055445540867,2.0
2024-10-28,69907.7578125,23719.39684264308,2.0
2024-10-29,72720.4921875,24098.683290789246,2.0
2024-10-30,72339.5390625,24043.962382722282,2.0
2024-10-31,70215.1875,23752.399824026073,2.0
2024-11-01,69482.46875,23649.990367162907,2.0
2024-11-02,69289.2734375,23620.910149832827,2.0
2024-11-03,68741.1171875,23542.678811979808,2.0
2024-11-04,67811.5078125,23439.399760588167,2.0
2024-11-05,69359.5625,23605.442324114665,2.0
2024-11-06,75639.078125,24285.685404273503,2.0
2024-11-07,75904.859375,24312.105474927095,2.0
2024-11-08,76545.4765625,24379.256885325274,2.0
2024-11-09,76778.8671875,24402.126934402804,2.0
2024-11-10,80474.1875,24801.2581083154,2.0
2024-11-11,88701.484375,25692.838290866857,2.0
2024-11-12,87955.8125,25608.899931542008,2.0
2024-11-13,90584.1640625,25891.700313208617,2.0
2024-11-14,87250.4296875,25526.410315287885,2.0
2024-11-15,91066.0078125,25938.27047794925,2.0
2024-11-16,90558.4765625,25880.137923859715,2.0
2024-11-17,89845.8515625,25799.73078142528,2.0
2024-11-18,90542.640625,25872.532676418505,2.0
2024-11-19,92343.7890625,26065.34198556262,2.0
2024-11-20,94339.4921875,26279.23822523057,2.0
2024-11-21,98504.7265625,26728.87045997331,2.0
2024-11-22,98997.6640625,26779.23380493943,2.0
2024-11-23,97777.28125,26643.364444955412,2.0
2024-11-24,98013.8203125,26665.88419231628,2.0
2024-11-25,93102.296875,26128.86580371866,2.0
2024-11-26,91985.3203125,26004.42770175587,2.0
2024-11-27,95962.53125,26433.700909132614,2.0
2024-11-28,95652.46875,26396.8710490219,2.0
2024-11-29,97461.5234375,26590.37300684884,2.0
2024-11-30,96449.0546875,26477.151424649706,2.0
2024-12-01,97279.7890625,26564.296140182283,2.0
2024-12-02,95865.3046875,26407.38638267997,2.0
2024-12-03,96002.1640625,26419.13454782253,2.0
2024-12-04,98768.53125,26716.673072605743,2.0
2024-12-05,96593.5703125,26477.060405975695,2.0
2024-12-06,99920.7109375,26835.528745584477,2.0
2024-12-07,99923.3359375,26832.55503087672,2.0
2024-12-08,101236.015625,26971.96789559576,2.0
2024-12-09,97432.71875,26555.294867580593,2.0
2024-12-10,96675.4296875,26469.809085899586,2.0
2024-12-11,101173.03125,26955.489314668906,2.0
2024-12-12,100043.0,26829.369094868704,2.0
2024-12-13,101459.2578125,26980.035711684483,2.0
2024-12-14,101372.96875,26967.34796194753,2.0
2024-12-15,104298.6953125,27282.031696031696,2.0
2024-12-16,106029.71875,27466.770620827425,2.0
2024-12-17,106140.6015625,27475.36393331896,2.0
2024-12-18,100041.5390625,26809.009742106577,2.0
2024-12-19,97490.953125,26528.529785211995,2.0
2024-12-20,97755.9296875,26554.14967433666,2.0
2024-12-21,97224.7265625,26493.226082722686,2.0
2024-12-22,95104.9375,26259.660266129373,2.0
2024-12-23,94686.2421875,26211.05134055974,2.0
2024-12-24,98676.09375,26641.610333372955,2.0
2024-12-25,99299.1953125,26706.115305117964,2.0
2024-12-26,95795.515625,26322.070113611277,2.0
2024-12-27,94164.859375,26141.713570718377,2.0
2024-12-28,95163.9296875,26247.228812262925,2.0
2024-12-29,93530.2265625,26066.561711762577,2.0
2024-12-30,92643.2109375,25967.103548701158,2.0
2024-12-31,93429.203125,26049.509476060543,2.0
2025-01-01,94419.7578125,26154.123169193674,2.0
2025-01-02,96886.875,26419.188549480397,2.0
2025-01-03,98107.4296875,26548.68760887982,2.0
2025-01-04,98236.2265625,26559.48635118515,2.0
2025-01-05,98314.9609375,26564.839720999487,2.0
2025-01-06,102078.0859375,26970.6379994056,2.0
2025-01-07,96922.703125,26406.982566762603,2.0
2025-01-08,95043.5234375,26199.577850095968,2.0
2025-01-09,92484.0390625,25918.29375918394,2.0
2025-01-10,94701.453125,26156.282648249507,2.0
2025-01-11,94566.59375,26138.536322048065,2.0
2025-01-12,94488.4375,26126.957319489775,2.0
2025-01-13,94516.5234375,26126.92807163536,2.0
2025-01-14,96534.046875,26343.125042092513,2.0
2025-01-15,100504.4921875,26771.514548581137,2.0
2025-01-16,99756.90625,26686.983186874004,2.0
2025-01-17,104462.0390625,27195.11897800183,2.0
2025-01-18,104408.0703125,27185.846105719025,2.0
2025-01-19,101089.609375,26821.76525934601,2.0
2025-01-20,102016.6640625,26919.227439320675,2.0
2025-01-21,106146.265625,27363.58240685285,2.0
2025-01-22,103653.0703125,27144.02926986538,2.0
2025-01-23,103960.171875,27168.027165218096,2.0
2025-01-24,104819.484375,27240.031820871554,2.0
2025-01-25,104714.6484375,27228.18129133877,2.0
2025-01-26,102682.5,27048.753562182057,2.0
2025-01-27,102087.6875,26994.355301760108,2.0
2025-01-28,101332.4765625,26926.025908125834,2.0
2025-01-29,103703.2109375,27129.517348644316,2.0
2025-01-30,104735.3046875,27216.552048977068,2.0
2025-01-31,102405.0234375,27011.201115279815,2.0
2025-02-01,100655.90625,26856.443234625047,2.0
2025-02-02,97688.9765625,26595.842125001353,2.0
2025-02-03,101405.421875,26916.438279869566,2.0
2025-02-04,97871.8203125,26606.545460431014,2.0
2025-02-05,96615.4453125,26494.74982609337,2.0
2025-02-06,96593.296875,26490.303046266472,2.0
2025-02-07,96529.0859375,26482.199507509442,2.0
2025-02-08,96482.453125,26475.626063199827,2.0
2025-02-09,96500.09375,26474.642414839247,2.0
2025-02-10,97437.5546875,26553.636736389795,2.0
2025-02-11,95747.4296875,26404.137845298057,2.0
2025-02-12,97885.859375,26587.576109357145,2.0
2025-02-13,96623.8671875,26475.291693917312,2.0
2025-02-14,97508.96875,26549.730135134665,2.0
2025-02-15,97580.3515625,26553.392588420626,2.0
2025-02-16,96175.03125,26428.653755660605,2.0
2025-02-17,95773.3828125,26391.220920196676,2.0
2025-02-18,95539.546875,26368.389871616237,2.0
2025-02-19,96635.609375,26461.199671744133,2.0
2025-02-20,98333.9375,26606.347903955448,2.0
2025-02-21,96125.546875,26411.762397147075,2.0
2025-02-22,96577.7578125,26448.57397568613,2.0
2025-02-23,96273.921875,26419.63543456107,2.0
2025-02-24,91418.171875,25992.944447814883,2.0
2025-02-25,88736.171875,25637.594522632626,2.0
2025-02-26,84347.0234375,24769.084745024433,2.0
2025-02-27,84704.2265625,24834.362255441756,2.0
2025-02-28,84373.0078125,24764.217576242252,2.0
2025-03-01,86031.9140625,25085.51685772452,2.0
2025-03-02,94248.3515625,26696.475306062563,2.0
2025-03-03,86065.671875,25081.515827627692,2.0
2025-03-04,87222.1953125,25299.46972773608,2.0
2025-03-05,90623.5625,26299.807735644576,2.0
2025-03-06,89961.7265625,25993.10088988302,2.0
2025-03-07,86742.671875,24548.19359453315,2.0
2025-03-08,86154.59375,24274.836796013176,2.0
2025-03-09,80601.0390625,21791.287475831057,2.0
2025-03-10,78532.0,20859.53435625944,2.0
2025-03-11,82862.2109375,22776.540939626735,2.0
2025-03-12,83722.359375,23148.34822069806,2.0
2025-03-13,81066.703125,21955.05861086758,2.0
2025-03-14,83969.1015625,23236.167743126658,2.0
2025-03-15,84343.109375,23391.432517629815,2.0
2025-03-16,82579.6875,22595.218208865055,2.0
2025-03-17,84075.6875,23250.098361569282,2.0
2025-03-18,82718.5,22634.74594059592,2.0
2025-03-19,86854.2265625,24459.494707210142,2.0
2025-03-20,84167.1953125,22931.533558112984,2.0
2025-03-21,84043.2421875,22847.500979023283,2.0
2025-03-22,83832.484375,22714.60268094337,2.0
2025-03-23,86054.375,23951.759053950405,2.0
2025-03-24,87498.9140625,24750.75103044819,2.0
2025-03-25,87471.703125,24720.638644514398,2.0
2025-03-26,86900.8828125,24384.38090608294,2.0
2025-03-27,87177.1015625,24525.25513475185,2.0
2025-03-28,84353.1484375,22920.12775078557,2.0
2025-03-29,82597.5859375,21917.17390650921,2.0
2025-03-30,82334.5234375,21755.062974987206,2.0
2025-03-31,82548.9140625,21861.888573811993,2.0
2025-04-01,85169.171875,23323.614326102615,2.0
2025-04-02,82485.7109375,21797.948687939446,2.0
2025-04-03,83102.828125,22131.55629821419,2.0
2025-04-04,83843.8046875,22534.814740933136,2.0
2025-04-05,83504.796875,22329.722308195745,2.0
2025-04-06,78214.484375,19336.211181774986,2.0
2025-04-07,79235.3359375,19897.91579221236,2.0
2025-04-08,76271.953125,18215.6065866531,2.0
2025-04-09,82573.953125,21751.876898992283,2.0
2025-04-10,79626.140625,20077.772340654647,2.0
2025-04-11,83404.8359375,22192.400936682756,2.0
2025-04-12,85287.109375,23238.36396197787,2.0
2025-04-13,83684.9765625,22321.66081192824,2.0
2025-04-14,84542.390625,22790.396145092167,2.0
2025-04-15,83668.9921875,22284.22751278644,2.0
2025-04-16,84033.8671875,22475.577376908634,2.0
2025-04-17,84895.75,22946.77045673001,2.0
2025-04-18,84450.8046875,22681.83835445335,2.0
2025-04-19,85063.4140625,23012.57514458188,2.0
2025-04-20,85174.3046875,23060.650413559055,2.0
2025-04-21,87518.90625,24366.688363684836,2.0
2025-04-22,93441.890625,27687.60385187807,2.0
2025-04-23,93699.109375,27816.672198569955,2.0
2025-04-24,93943.796875,27938.639724164626,2.0
2025-04-25,94720.5,28360.186479067255,3.0
2025-04-26,94646.9296875,28302.74493625151,3.0
2025-04-27,93754.84375,27784.344162151225,3.0
2025-04-28,94978.75,28457.77872626132,3.0
2025-04-29,94284.7890625,28050.90191901487,3.0
2025-04-30,94207.3125,27991.33409135807,3.0
2025-05-01,96492.3359375,29262.29220956981,3.0
2025-05-02,96910.0703125,29481.24421323825,3.0
2025-05-03,95891.796875,28891.394676006887,3.0
2025-05-04,94315.9765625,27987.71795866105,3.0
2025-05-05,94748.0546875,28215.11589106808,3.0
2025-05-06,96802.4765625,29356.112423379487,3.0
2025-05-07,97032.3203125,29469.195761523424,3.0
2025-05-08,103241.4609375,32949.66092711577,3.0
2025-05-09,102970.8515625,32779.81083400784,3.0
2025-05-10,104696.328125,33734.16223959128,3.0
2025-05-11,104106.359375,33384.20944047401,3.0
2025-05-12,102812.953125,32638.194387246847,3.0
2025-05-13,104169.8125,33384.97463484504,3.0
2025-05-14,103539.4140625,33012.34162619942,3.0
2025-05-15,103744.640625,33110.42248142678,3.0
2025-05-16,103489.2890625,32949.080244081764,3.0
2025-05-17,103191.0859375,32763.648017536427,3.0
2025-05-18,106446.0078125,34573.3186538609,3.0
2025-05-19,105606.1796875,34180.5472003974,3.0
2025-05-20,106791.0859375,34695.30843649621,3.0
2025-05-21,109678.078125,35724.33127667668,3.0
2025-05-22,111673.28125,36431.6096573385,3.0
2025-05-23,107287.796875,34838.847679362705,3.0
2025-05-24,107791.15625,35008.67155844867,3.0
2025-05-25,109035.390625,35441.547242986824,3.0
2025-05-26,109440.3671875,35548.886621111305,3.0
2025-05-27,108994.640625,35407.74847306434,3.0
2025-05-28,107802.328125,35125.16247849036,3.0
2025-05-29,105641.7578125,34619.30271692256,3.0
2025-05-30,103998.5703125,34232.941634135575,3.0
2025-05-31,104638.09375,34373.26673917002,3.0
2025-06-01,105652.1015625,34597.49518594329,3.0
2025-06-02,105881.53125,34633.983834421844,3.0
2025-06-03,105432.46875,34545.24890435392,3.0
2025-06-04,104731.984375,34410.14073714557,3.0
2025-06-05,101575.953125,33821.91777681147,3.0
2025-06-06,104390.34375,34335.66818396673,3.0
2025-06-07,105615.625,34556.003980036665,3.0
2025-06-08,105793.6484375,34581.05506150007,3.0
2025-06-09,110294.1015625,35239.16032577657,3.0
2025-06-10,110257.234375,35229.59428894539,3.0
2025-06-11,108686.625,35078.06753269938,3.0
2025-06-12,105929.0546875,34814.4341991658,3.0
2025-06-13,106090.96875,34826.72925760511,3.0
2025-06-14,105472.40625,34765.27566943306,3.0
2025-06-15,105552.0234375,34768.81016143281,3.0
2025-06-16,106796.7578125,34859.696284396145,3.0
2025-06-17,104601.1171875,34724.98569413508,3.0
2025-06-18,104883.328125,34740.15310120533,3.0
2025-06-19,104684.2890625,34726.21371991481,3.0
2025-06-20,103309.6015625,34641.18531777617,3.0
2025-06-21,102257.40625,34575.68328573741,3.0
2025-06-22,100987.140625,34497.01341847378,3.0
2025-06-23,105577.7734375,34772.14234143166,3.0
2025-06-24,106045.6328125,34792.72999666238,3.0
2025-06-25,107361.2578125,34842.414970842925,3.0
2025-06-26,106960.0,34825.6388319608,3.0
2025-06-27,107088.4296875,34829.36702112694,3.0
2025-06-28,107327.703125,34837.383531225896,3.0
2025-06-29,108385.5703125,34877.07801758309,3.0
2025-06-30,107135.3359375,34827.01861515111,3.0
2025-07-01,105698.28125,34781.53034038909,3.0
2025-07-02,108859.3203125,34878.08054705591,3.0
2025-07-03,109647.9765625,34896.53390202061,3.0
2025-07-04,108034.3359375,34863.9073907947,3.0
2025-07-05,108231.1796875,34867.165469263244,3.0
2025-07-06,109232.0703125,34886.35467556741,3.0
2025-07-07,108299.8515625,34867.23310471214,3.0
2025-07-08,108950.2734375,34879.47731665892,3.0
2025-07-09,111326.5546875,34925.695138266376,3.0
2025-07-10,115987.203125,34999.04665801188,3.0
2025-07-11,117516.9921875,35022.74528284433,3.0
2025-07-12,117435.2265625,35020.89008988838,3.0
2025-07-13,119116.1171875,35046.97710481849,3.0
2025-07-14,119849.703125,35058.039346533216,3.0
2025-07-15,117777.1875,35024.61547083322,3.0
2025-07-16,118738.5078125,35039.29415204144,3.0
2025-07-17,119289.84375,35047.469143209826,3.0
2025-07-18,118003.2265625,35026.50607845177,3.0
2025-07-19,117939.9765625,35024.94208415467,3.0
2025-07-20,117300.7890625,35014.24856674135,3.0
2025-07-21,117439.5390625,35015.890039989994,3.0
2025-07-22,119995.4140625,35055.847382050146,3.0
2025-07-23,118754.9609375,35035.61275860039,3.0
2025-07-24,118368.0,35028.91368720732,3.0
2025-07-25,117635.8828125,35016.74500212967,3.0
2025-07-26,117947.3671875,35021.12308544978,3.0
2025-07-27,119448.4921875,35044.35799982275,3.0
2025-07-28,117924.4765625,35019.63091446802,3.0
2025-07-29,117922.1484375,35019.033034989516,3.0
2025-07-30,117831.1875,35017.03014958546,3.0
2025-07-31,115758.203125,34983.60844540892,3.0
2025-08-01,113320.0859375,34944.228787274966,3.0
2025-08-02,112526.9140625,34933.738773349425,3.0
2025-08-03,114217.671875,34954.752197187445,3.0
2025-08-04,115071.8828125,34965.15036083105,3.0
2025-08-05,114141.4453125,34952.91292046909,3.0
2025-08-06,115028.0,34963.721547523324,3.0
2025-08-07,117496.8984375,34994.59358908377,3.0
2025-08-08,116688.7265625,34983.89745437331,3.0
2025-08-09,116500.359375,34981.06456442918,3.0
2025-08-10,119306.7578125,35016.21107212573,3.0
2025-08-11,118731.4453125,35008.461099474465,3.0
2025-08-12,120172.90625,35026.13696081833,3.0
2025-08-13,123344.0625,35057.943581414074,3.0
2025-08-14,118359.578125,35006.998720953336,3.0
2025-08-15,117398.3515625,34996.886393408386,3.0
2025-08-16,117491.3515625,34997.47248950655,3.0
2025-08-17,117453.0625,34996.726329009725,3.0
2025-08-18,116252.3125,34984.18671232618,3.0
2025-08-19,112831.1796875,34945.03442981884,3.0
2025-08-20,114274.7421875,35055.77917803107,3.0
2025-08-21,112419.03125,34907.302527374435,3.0
2025-08-22,116874.0859375,35254.636574127995,3.0
2025-08-23,115374.328125,35134.0619386585,3.0
2025-08-24,113458.4296875,34980.83110037359,3.0
2025-08-25,110124.3515625,34716.234760339044,3.0
2025-08-26,111802.65625,34840.64237411179,3.0
2025-08-27,111222.0625,34758.51465788055,3.0
2025-08-28,112544.8046875,34930.93764489324,3.0
2025-08-29,108410.8359375,34373.597969342896,3.0
