date,w5_btc,w5_strategy,w5_lev
2024-02-28,62504.7890625,20683.91981702643,2.0
2024-02-29,61198.3828125,20469.257856803524,2.0
2024-03-01,62440.6328125,20667.513834173802,2.0
2024-03-02,62029.84765625,20597.935812213796,2.0
2024-03-03,63167.37109375,20779.18681352665,2.0
2024-03-04,68330.4140625,21612.47264525217,3.0
2024-03-05,63801.19921875,20875.46775753009,2.0
2024-03-06,66106.8046875,21245.84916197174,3.0
2024-03-07,66925.484375,21375.252777586917,3.0
2024-03-08,68300.09375,21594.671123901317,3.0
2024-03-09,68498.8828125,21623.552620921553,3.0
2024-03-10,69019.7890625,21704.603915122025,3.0
2024-03-11,72123.90625,22204.081800240867,3.0
2024-03-12,71481.2890625,22096.478808818967,3.0
2024-03-13,73083.5,22352.544654816546,3.0
2024-03-14,71396.59375,22075.731612164578,3.0
2024-03-15,69403.7734375,21749.44584064168,3.0
2024-03-16,65315.1171875,21083.754448221865,3.0
2024-03-17,68390.625,21578.77801648448,3.0
2024-03-18,67548.59375,21439.053608087514,3.0
2024-03-19,61912.7734375,20522.828745437044,2.0
2024-03-20,67913.671875,21491.89898500846,3.0
2024-03-21,65491.390625,21096.214549062304,3.0
2024-03-22,63778.76171875,20815.603779808902,2.0
2024-03-23,64062.203125,20858.417818297396,2.0
2024-03-24,67234.171875,21369.127908984265,3.0
2024-03-25,69958.8125,21807.221543435997,3.0
2024-03-26,69987.8359375,21808.52223387929,3.0
2024-03-27,69455.34375,21718.862124903462,3.0
2024-03-28,70744.953125,21924.388421318094,3.0
2024-03-29,69892.828125,21782.914488887254,3.0
2024-03-30,69645.3046875,21739.420818450333,3.0
2024-03-31,71333.6484375,22009.528487413434,3.0
2024-04-01,69702.1484375,21741.77571370697,3.0
2024-04-02,65446.97265625,21049.09547446731,3.0
2024-04-03,65980.8125,21132.39022669317,3.0
2024-04-04,68508.84375,21538.696220632904,3.0
2024-04-05,67837.640625,21426.638352945036,3.0
2024-04-06,68896.109375,21594.801035326032,3.0
2024-04-07,69362.5546875,21667.010943726506,3.0
2024-04-08,71631.359375,22029.999981589848,3.0
2024-04-09,69139.015625,21704.22836868919,3.0
2024-04-10,70587.8828125,21889.300126258226,3.0
2024-04-11,70060.609375,21818.225008157504,3.0
2024-04-12,67195.8671875,21444.254901799355,3.0
2024-04-13,63821.47265625,21004.3497190401,3.0
2024-04-14,65738.7265625,21250.327090375176,3.0
2024-04-15,63426.2109375,20948.08878753169,2.0
2024-04-16,63811.86328125,20995.59937167544,2.0
2024-04-17,61276.69140625,20664.581701295283,2.0
2024-04-18,63512.75390625,20951.97284039904,2.0
2024-04-19,63843.5703125,20992.373801371723,2.0
2024-04-20,64994.44140625,21139.033807923533,3.0
2024-04-21,64926.64453125,21127.72035474267,3.0
2024-04-22,66837.6796875,21372.848851427123,3.0
2024-04-23,66407.2734375,21314.472714887794,3.0
2024-04-24,64276.8984375,21035.812243876,3.0
2024-04-25,64481.70703125,21059.853978270072,3.0
2024-04-26,63755.3203125,20963.212984800248,2.0
2024-04-27,63419.140625,20917.167656128862,2.0
2024-04-28,63113.23046875,20875.05806750647,2.0
2024-04-29,63841.12109375,20966.931909279112,2.0
2024-04-30,60636.85546875,20549.204406729426,2.0
2024-05-01,58254.01171875,20238.050601244668,2.0
2024-05-02,59123.43359375,20348.4546247512,2.0
2024-05-03,62889.8359375,20834.248152819477,2.0
2024-05-04,63891.47265625,20961.605780225807,2.0
2024-05-05,64031.1328125,20977.21983611184,2.0
2024-05-06,63161.94921875,20862.091139742068,2.0
2024-05-07,62334.81640625,20752.44565832743,2.0
2024-05-08,61187.94140625,20601.396554069557,2.0
2024-05-09,63049.9609375,20840.31844929899,2.0
2024-05-10,60792.77734375,20545.35525697913,2.0
2024-05-11,60793.7109375,20543.11206973389,2.0
2024-05-12,61448.39453125,20625.589124825645,2.0
2024-05-13,62901.44921875,20811.502626628193,2.0
2024-05-14,61552.7890625,20634.281896255845,2.0
2024-05-15,66267.4921875,21242.87243112301,3.0
2024-05-16,65231.58203125,21106.05046150495,3.0
2024-05-17,67051.875,21339.407706101432,3.0
2024-05-18,66940.8046875,21322.40638251238,3.0
2024-05-19,66278.3671875,21233.957016184628,3.0
2024-05-20,71448.1953125,21900.417810840878,3.0
2024-05-21,70136.53125,21762.210822714085,3.0
2024-05-22,69122.3359375,21654.88411941228,3.0
2024-05-23,67929.5625,21529.07523925214,3.0
2024-05-24,68526.1015625,21588.80686027102,3.0
2024-05-25,69265.9453125,21663.376748908264,3.0
2024-05-26,68518.09375,21583.6897858619,3.0
2024-05-27,69394.5546875,21672.423437137226,3.0
2024-05-28,68296.21875,21556.396706732994,3.0
2024-05-29,67578.09375,21479.821754951736,3.0
2024-05-30,68364.9921875,21559.299437837988,3.0
2024-05-31,67491.4140625,21466.606054800755,3.0
2024-06-01,67706.9375,21486.850274753873,3.0
2024-06-02,67751.6015625,21489.374285741003,3.0
2024-06-03,68804.78125,21596.452746276358,3.0
2024-06-04,70567.765625,21776.35420482094,3.0
2024-06-05,71082.8203125,21817.31565583015,3.0
2024-06-06,70757.1640625,21788.53706849069,3.0
2024-06-07,69342.5859375,21669.453149480556,3.0
2024-06-08,69305.7734375,21664.67411299058,3.0
2024-06-09,69647.9921875,21691.33223776405,3.0
2024-06-10,69512.28125,21678.343121954396,3.0
2024-06-11,67332.03125,21495.786587360635,3.0
2024-06-12,68241.1875,21569.514725147154,3.0
2024-06-13,66756.3984375,21444.670243496443,3.0
2024-06-14,66011.09375,21381.194366872263,3.0
2024-06-15,66191.0,21394.472553999512,3.0
2024-06-16,66639.046875,21429.985417581025,3.0
2024-06-17,66490.296875,21415.989752402376,3.0
2024-06-18,65140.74609375,21302.405295172015,3.0
2024-06-19,64960.296875,21285.81783872914,3.0
2024-06-20,64828.65625,21273.282980106407,3.0
2024-06-21,64096.19921875,21210.92064707129,3.0
2024-06-22,64252.578125,21222.295173759638,3.0
2024-06-23,63180.796875,21131.80417128754,3.0
2024-06-24,60277.4140625,20889.42974320499,2.0
2024-06-25,61804.640625,21014.595225437268,3.0
2024-06-26,60811.27734375,20930.669010427522,2.0
2024-06-27,61604.80078125,20994.96904283118,2.0
2024-06-28,60320.13671875,20886.887781214667,2.0
2024-06-29,60887.37890625,20932.432633016913,2.0
2024-06-30,62678.29296875,21079.452752923014,3.0
2024-07-01,62851.98046875,21092.298116914902,3.0
2024-07-02,62029.015625,21022.47840827265,3.0
2024-07-03,60173.921875,20867.076063367876,2.0
2024-07-04,56977.703125,20598.927007138347,2.0
2024-07-05,56662.375,20553.13368185452,2.0
2024-07-06,58303.5390625,20776.869406717073,2.0
2024-07-07,55849.109375,20436.34995650658,2.0
2024-07-08,56705.09765625,20551.95763838017,2.0
2024-07-09,58009.2265625,20729.263416766225,2.0
2024-07-10,57742.49609375,20690.12200559304,2.0
2024-07-11,57344.9140625,20630.623018034916,2.0
2024-07-12,57899.46484375,20748.544175257484,2.0
2024-07-13,59231.953125,21037.149257661957,3.0
2024-07-14,60787.79296875,21374.681680450292,3.0
2024-07-15,64870.15234375,22266.56304739853,3.0
2024-07-16,65097.1484375,22312.105881914355,3.0
2024-07-17,64118.79296875,22093.116173648625,3.0
2024-07-18,63974.06640625,22057.132967600686,3.0
2024-07-19,66710.15625,22653.36208533804,3.0
2024-07-20,67163.6484375,22748.48891323025,3.0
2024-07-21,68154.5234375,22961.51595808039,3.0
2024-07-22,67585.25,22832.09904027076,3.0
2024-07-23,65927.671875,22463.888265269445,3.0
2024-07-24,65372.1328125,22337.6320429789,3.0
2024-07-25,65777.2265625,22422.2258218071,3.0
2024-07-26,67912.0625,22886.389428759492,3.0
2024-07-27,67813.3359375,22860.251236726283,3.0
2024-07-28,68255.8671875,22952.900007337685,3.0
2024-07-29,66819.9140625,22633.281261891167,3.0
2024-07-30,66201.015625,22493.061897792308,3.0
2024-07-31,64619.25,22141.579536290483,3.0
2024-08-01,65357.5,22299.33491835252,3.0
2024-08-02,61415.06640625,21429.85326698148,3.0
2024-08-03,60680.09375,21264.517047275935,3.0
2024-08-04,58116.9765625,20694.523293365542,2.0
2024-08-05,53991.45703125,19279.10539005696,2.0
2024-08-06,56034.31640625,20364.601514930593,2.0
2024-08-07,55027.4609375,19816.31403796784,2.0
2024-08-08,61710.13671875,23386.771881848268,3.0
2024-08-09,60880.11328125,22932.284983120408,3.0
2024-08-10,60945.8125,22957.688767696818,3.0
2024-08-11,58719.484375,21755.451117997905,3.0
2024-08-12,59354.515625,22086.14164204553,3.0
2024-08-13,60609.56640625,22748.818246442228,3.0
2024-08-14,58737.26953125,21736.25702759705,3.0
2024-08-15,57560.09765625,21088.403827890594,3.0
2024-08-16,58894.10546875,22155.365624709855,3.0
2024-08-17,59478.97265625,22614.967703543625,3.0
2024-08-18,58483.96484375,21794.240752802438,3.0
2024-08-19,59493.453125,22598.01682496626,3.0
2024-08-20,59012.79296875,22194.066848539085,3.0
2024-08-21,61175.19140625,23931.927715092694,3.0
2024-08-22,60381.9140625,23274.25230115781,3.0
2024-08-23,64094.35546875,26267.793893383634,3.0
2024-08-24,64178.9921875,26320.790237702407,3.0
2024-08-25,64333.54296875,26430.417989978614,3.0
2024-08-26,62880.66015625,25237.49037641305,3.0
2024-08-27,59504.1328125,22486.1697253455,3.0
2024-08-28,59027.625,22085.581833178076,3.0
2024-08-29,59388.1796875,22363.38902432484,3.0
2024-08-30,59119.4765625,22131.215320527623,3.0
2024-08-31,58969.8984375,21995.63500656572,3.0
2024-09-01,57325.48828125,20648.815331313723,2.0
2024-09-02,59112.48046875,22082.89145818363,3.0
2024-09-03,57431.0234375,20706.01769849493,2.0
2024-09-04,57971.5390625,21130.037081737773,3.0
2024-09-05,56160.48828125,19648.4297877702,2.0
2024-09-06,53948.75390625,17842.585387720927,2.0
2024-09-07,54139.6875,17984.18209991787,2.0
2024-09-08,54841.56640625,18539.75592959382,2.0
2024-09-09,57019.53515625,20291.247858223494,2.0
2024-09-10,57648.7109375,20787.209417010316,2.0
2024-09-11,57343.171875,20525.610203372464,2.0
2024-09-12,58127.01171875,21146.81873476983,3.0
2024-09-13,60571.30078125,23113.313481669058,3.0
2024-09-14,60005.12109375,22639.80417046472,3.0
2024-09-15,59182.8359375,21958.90798810045,3.0
2024-09-16,58192.5078125,21142.045040168905,3.0
2024-09-17,60308.5390625,22842.53362610343,3.0
2024-09-18,61649.6796875,23914.60687806185,3.0
2024-09-19,62940.45703125,24945.544194523252,3.0
2024-09-20,63192.9765625,25129.73594837781,3.0
2024-09-21,63394.83984375,25248.300155026274,3.0
2024-09-22,63648.7109375,25400.539008339976,3.0
2024-09-23,63329.80078125,25181.424669159405,3.0
2024-09-24,64301.96875,25799.310068517487,3.0
2024-09-25,63143.14453125,25035.596761834997,3.0
2024-09-26,65181.01953125,26344.360005418013,3.0
2024-09-27,65790.6640625,26722.61436073893,3.0
2024-09-28,65887.6484375,26762.67149764524,3.0
2024-09-29,65635.3046875,26621.55277531002,3.0
2024-09-30,63329.5,25415.553182771626,3.0
2024-10-01,60837.0078125,24113.096723256673,3.0
2024-10-02,60632.78515625,23997.7195009857,3.0
2024-10-03,60759.40234375,24053.946846687817,3.0
2024-10-04,62067.4765625,24722.855399305336,3.0
2024-10-05,62089.94921875,24724.850354220183,3.0
2024-10-06,62818.953125,25093.247300680297,3.0
2024-10-07,62236.66015625,24781.495237593423,3.0
2024-10-08,62131.96875,24717.516871430686,3.0
2024-10-09,60582.1015625,23904.0899460798,3.0
2024-10-10,60274.5,23735.14032972052,3.0
2024-10-11,62445.08984375,24851.422974424735,3.0
2024-10-12,63193.0234375,25226.30338519644,3.0
2024-10-13,62851.375,25076.693325096116,3.0
2024-10-14,66046.125,26394.300307896207,3.0
2024-10-15,67041.109375,26798.87480778517,3.0
2024-10-16,67612.71875,27027.676386666888,3.0
2024-10-17,67399.8359375,26930.93811764685,3.0
2024-10-18,68418.7890625,27342.44879253481,3.0
2024-10-19,68362.734375,27317.029544434532,3.0
2024-10-20,69001.703125,27522.29592015676,3.0
2024-10-21,67367.8515625,26973.143831030477,3.0
2024-10-22,67361.40625,26964.294734297127,3.0
2024-10-23,66432.1953125,26646.9724663689,3.0
2024-10-24,68161.0546875,27100.729362272927,3.0
2024-10-25,66642.4140625,26692.06571603629,3.0
2024-10-26,67014.6953125,26785.604486791686,3.0
2024-10-27,67929.296875,27021.30736942466,3.0
2024-10-28,69907.7578125,27435.75181514116,3.0
2024-10-29,72720.4921875,27910.166310717235,3.0
2024-10-30,72339.5390625,27841.720965187647,3.0
2024-10-31,70215.1875,27477.032205837553,3.0
2024-11-01,69482.46875,27348.937645492926,3.0
2024-11-02,69289.2734375,27312.563879165857,3.0
2024-11-03,68741.1171875,27214.71150171556,3.0
2024-11-04,67811.5078125,27085.52924564229,3.0
2024-11-05,69359.5625,27293.216600159165,3.0
2024-11-06,75639.078125,28144.070036447254,3.0
2024-11-07,75904.859375,28177.11647022698,3.0
2024-11-08,76545.4765625,28261.109986596955,3.0
2024-11-09,76778.8671875,28289.716025251768,3.0
2024-11-10,80474.1875,28788.952461106335,3.0
2024-11-11,88701.484375,29904.14802013081,3.0
2024-11-12,87955.8125,29799.157254989535,3.0
2024-11-13,90584.1640625,30152.88621386176,3.0
2024-11-14,87250.4296875,29695.97858916391,3.0
2024-11-15,91066.0078125,30211.13654503575,3.0
2024-11-16,90558.4765625,30138.423885620334,3.0
2024-11-17,89845.8515625,30037.849994554115,3.0
2024-11-18,90542.640625,30128.911181841468,3.0
2024-11-19,92343.7890625,30370.078593930826,3.0
2024-11-20,94339.4921875,30637.62170585499,3.0
2024-11-21,98504.7265625,31200.025268868703,3.0
2024-11-22,98997.6640625,31263.02013993359,3.0
2024-11-23,97777.28125,31093.073667561282,3.0
2024-11-24,98013.8203125,31121.241546052395,3.0
2024-11-25,93102.296875,30449.534689171935,3.0
2024-11-26,91985.3203125,30293.88652493705,3.0
2024-11-27,95962.53125,30830.824855155166,3.0
2024-11-28,95652.46875,30784.757774214195,3.0
2024-11-29,97461.5234375,31026.791556765987,3.0
2024-11-30,96449.0546875,30885.173104353926,3.0
2024-12-01,97279.7890625,30994.174405253496,3.0
2024-12-02,95865.3046875,30797.91043689854,3.0
2024-12-03,96002.1640625,30812.605134975132,3.0
2024-12-04,98768.53125,31184.76868007253,3.0
2024-12-05,96593.5703125,30885.05925747506,3.0
2024-12-06,99920.7109375,31333.434297887674,3.0
2024-12-07,99923.3359375,31329.71475196146,3.0
2024-12-08,101236.015625,31504.09346814225,3.0
2024-12-09,97432.71875,30982.915542138973,3.0
2024-12-10,96675.4296875,30875.989248849706,3.0
2024-12-11,101173.03125,31483.481928509264,3.0
2024-12-12,100043.0,31325.729757950827,3.0
2024-12-13,101459.2578125,31514.184756451763,3.0
2024-12-14,101372.96875,31498.314818517327,3.0
2024-12-15,104298.6953125,31891.923727301757,3.0
2024-12-16,106029.71875,32122.996638682067,3.0
2024-12-17,106140.6015625,32133.74522205731,3.0
2024-12-18,100041.5390625,31300.264118147166,3.0
2024-12-19,97490.953125,30949.43756497155,3.0
2024-12-20,97755.9296875,30981.483125352628,3.0
2024-12-21,97224.7265625,30905.279414079807,3.0
2024-12-22,95104.9375,30613.133439435784,3.0
2024-12-23,94686.2421875,30552.333010057602,3.0
2024-12-24,98676.09375,31090.87961089082,3.0
2024-12-25,99299.1953125,31171.56294081766,3.0
2024-12-26,95795.515625,30691.196171328316,3.0
2024-12-27,94164.859375,30465.60477796695,3.0
2024-12-28,95163.9296875,30597.584078407584,3.0
2024-12-29,93530.2265625,30371.60423712933,3.0
2024-12-30,92643.2109375,30247.20117846396,3.0
2024-12-31,93429.203125,30350.275165556734,3.0
2025-01-01,94419.7578125,30481.12680209867,3.0
2025-01-02,96886.875,30812.67268067682,3.0
2025-01-03,98107.4296875,30974.651130586735,3.0
2025-01-04,98236.2265625,30988.158283053377,3.0
2025-01-05,98314.9609375,30994.854320448103,3.0
2025-01-06,102078.0859375,31502.430023446814,3.0
2025-01-07,96922.703125,30797.40534074845,3.0
2025-01-08,95043.5234375,30537.98187724632,3.0
2025-01-09,92484.0390625,30186.149506868096,3.0
2025-01-10,94701.453125,30483.827895617804,3.0
2025-01-11,94566.59375,30461.630650147174,3.0
2025-01-12,94488.4375,30447.147541971768,3.0
2025-01-13,94516.5234375,30447.110958523648,3.0
2025-01-14,96534.046875,30717.531842754604,3.0
2025-01-15,100504.4921875,31253.36483289762,3.0
2025-01-16,99756.90625,31147.632335676433,3.0
2025-01-17,104462.0390625,31783.21261071741,3.0
2025-01-18,104408.0703125,31771.61402856904,3.0
2025-01-19,101089.609375,31316.218820210845,3.0
2025-01-20,102016.6640625,31438.12528741108,3.0
2025-01-21,106146.265625,31993.928002770044,3.0
2025-01-22,103653.0703125,31719.3091988419,3.0
2025-01-23,103960.171875,31749.325956557055,3.0
2025-01-24,104819.484375,31839.38995055929,3.0
2025-01-25,104714.6484375,31824.567214292063,3.0
2025-01-26,102682.5,31600.137588513717,3.0
2025-01-27,102087.6875,31532.095813215827,3.0
2025-01-28,101332.4765625,31446.628866077423,3.0
2025-01-29,103703.2109375,31701.15757275671,3.0
2025-01-30,104735.3046875,31810.021265772346,3.0
2025-01-31,102405.0234375,31553.166690286656,3.0
2025-02-01,100655.90625,31359.594306548446,3.0
2025-02-02,97688.9765625,31033.63237309955,3.0
2025-02-03,101405.421875,31434.636584662672,3.0
2025-02-04,97871.8203125,31047.0201898899,3.0
2025-02-05,96615.4453125,30907.18532436509,3.0
2025-02-06,96593.296875,30901.62325691231,3.0
2025-02-07,96529.0859375,30891.48728640614,3.0
2025-02-08,96482.453125,30883.265170162373,3.0
2025-02-09,96500.09375,30882.034814996536,3.0
2025-02-10,97437.5546875,30980.841538503126,3.0
2025-02-11,95747.4296875,30793.84714059325,3.0
2025-02-12,97885.859375,31023.293175215094,3.0
2025-02-13,96623.8671875,30882.846938413582,3.0
2025-02-14,97508.96875,30975.95513068938,3.0
2025-02-15,97580.3515625,30980.536156288163,3.0
2025-02-16,96175.03125,30824.51183558851,3.0
2025-02-17,95773.3828125,30777.690548296538,3.0
2025-02-18,95539.546875,30749.1332917726,3.0
2025-02-19,96635.609375,30865.22052538561,3.0
2025-02-20,98333.9375,31046.773084684413,3.0
2025-02-21,96125.546875,30803.383990478404,3.0
2025-02-22,96577.7578125,30849.428204684642,3.0
2025-02-23,96273.921875,30813.231648077744,3.0
2025-02-24,91418.171875,30278.544348678457,3.0
2025-02-25,88736.171875,29774.5981937342,3.0
2025-02-26,84347.0234375,28447.641699923963,3.0
2025-02-27,84704.2265625,28547.376232086142,3.0
2025-02-28,84373.0078125,28440.2053746361,3.0
2025-03-01,86031.9140625,28931.103898765086,3.0
2025-03-02,94248.3515625,31392.413868317304,3.0
2025-03-03,86065.671875,28924.990907287272,3.0
2025-03-04,87222.1953125,29257.01910763056,3.0
2025-03-05,90623.5625,30859.25879833647,3.0
2025-03-06,89961.7265625,30353.07578795031,3.0
2025-03-07,86742.671875,27968.428902508065,3.0
2025-03-08,86154.59375,27517.286161168886,3.0
2025-03-09,80601.0390625,23418.484687694112,3.0
2025-03-10,78532.0,21880.73746907442,3.0
2025-03-11,82862.2109375,25044.527833418997,3.0
2025-03-12,83722.359375,25658.151335525265,3.0
2025-03-13,81066.703125,23688.769382322644,3.0
2025-03-14,83969.1015625,25803.086966561492,3.0
2025-03-15,84343.109375,26059.332929281332,3.0
2025-03-16,82579.6875,24745.276326722145,3.0
2025-03-17,84075.6875,25826.07778817919,3.0
2025-03-18,82718.5,24810.51212604572,3.0
2025-03-19,86854.2265625,27820.672164168507,3.0
2025-03-20,84167.1953125,25213.401374672456,3.0
2025-03-21,84043.2421875,25070.010497910924,3.0
2025-03-22,83832.484375,24843.23650515448,3.0
2025-03-23,86054.375,26954.28604020716,3.0
2025-03-24,87498.9140625,28317.663926219062,3.0
2025-03-25,87471.703125,28266.2809808519,3.0
2025-03-26,86900.8828125,27692.500044293156,3.0
2025-03-27,87177.1015625,27932.88394516541,3.0
2025-03-28,84353.1484375,25193.938819428193,3.0
2025-03-29,82597.5859375,23482.526024057282,3.0
2025-03-30,82334.5234375,23205.90439878555,3.0
2025-03-31,82548.9140625,23388.188656177084,3.0
2025-04-01,85169.171875,25882.43719021435,3.0
2025-04-02,82485.7109375,23279.083397304694,3.0
2025-04-03,83102.828125,23848.34222822253,3.0
2025-04-04,83843.8046875,24536.451319831325,3.0
2025-04-05,83504.796875,24186.48724558844,3.0
2025-04-06,78214.484375,19078.442369866294,2.0
2025-04-07,79235.3359375,20036.919634804588,2.0
2025-04-08,76271.953125,17166.27357607024,2.0
2025-04-09,82573.953125,23200.4677665259,3.0
2025-04-10,79626.140625,20343.82189166514,2.0
2025-04-11,83404.8359375,23952.165842239338,3.0
2025-04-12,85287.109375,25736.968318634936,3.0
2025-04-13,83684.9765625,24172.73133055728,3.0
2025-04-14,84542.390625,24972.56838327628,3.0
2025-04-15,83668.9921875,24108.85618067893,3.0
2025-04-16,84033.8671875,24435.370314624426,3.0
2025-04-17,84895.75,25239.401198496616,3.0
2025-04-18,84450.8046875,24787.32836151783,3.0
2025-04-19,85063.4140625,25351.68850406682,3.0
2025-04-20,85174.3046875,25433.722817946742,3.0
2025-04-21,87518.90625,27662.309977606077,3.0
2025-04-22,93441.890625,33329.028631982466,3.0
2025-04-23,93699.109375,33549.267301255655,3.0
2025-04-24,93943.796875,33757.3893251291,3.0
2025-04-25,94720.5,34476.70508856583,3.0
2025-04-26,94646.9296875,34378.68842317119,3.0
2025-04-27,93754.84375,33494.10363097116,3.0
2025-04-28,94978.75,34643.23380923436,3.0
2025-04-29,94284.7890625,33948.95044012912,3.0
2025-04-30,94207.3125,33847.305540888665,3.0
2025-05-01,96492.3359375,36016.033442278276,3.0
2025-05-02,96910.0703125,36389.647106345365,3.0
2025-05-03,95891.796875,35383.14411408683,3.0
2025-05-04,94315.9765625,33841.13507172625,3.0
2025-05-05,94748.0546875,34229.16063579701,3.0
2025-05-06,96802.4765625,36176.125669148554,3.0
2025-05-07,97032.3203125,36369.08796043169,3.0
2025-05-08,103241.4609375,42308.05778664056,3.0
2025-05-09,102970.8515625,42018.23026935378,3.0
2025-05-10,104696.328125,43646.709202972255,3.0
2025-05-11,104106.359375,43049.559392337374,3.0
2025-05-12,102812.953125,41776.579867987006,3.0
2025-05-13,104169.8125,43050.865098920985,3.0
2025-05-14,103539.4140625,42415.014403883455,3.0
2025-05-15,103744.640625,42582.37687183245,3.0
2025-05-16,103489.2890625,42307.06692511675,3.0
2025-05-17,103191.0859375,41990.650484824044,3.0
2025-05-18,106446.0078125,45078.622578542185,3.0
2025-05-19,105606.1796875,44408.40819634511,3.0
2025-05-20,106791.0859375,45286.78258121632,3.0
2025-05-21,109678.078125,47042.67879265605,3.0
2025-05-22,111673.28125,48249.5591266431,3.0
2025-05-23,107287.796875,45531.71398885931,3.0
2025-05-24,107791.15625,45821.49677526155,3.0
2025-05-25,109035.390625,46560.14391196809,3.0
2025-05-26,109440.3671875,46743.30486819528,3.0
2025-05-27,108994.640625,46502.47062257075,3.0
2025-05-28,107802.328125,46020.27367037154,3.0
2025-05-29,105641.7578125,45157.08851628796,3.0
2025-05-30,103998.5703125,44497.8126139237,3.0
2025-05-31,104638.09375,44737.259505361646,3.0
2025-06-01,105652.1015625,45119.87674650777,3.0
2025-06-02,105881.53125,45182.13997053184,3.0
2025-06-03,105432.46875,45030.72513167237,3.0
2025-06-04,104731.984375,44800.18027914598,3.0
2025-06-05,101575.953125,43796.45283287144,3.0
2025-06-06,104390.34375,44673.10236709493,3.0
2025-06-07,105615.625,45049.07729637435,3.0
2025-06-08,105793.6484375,45091.823771298405,3.0
2025-06-09,110294.1015625,46214.79645484835,3.0
2025-06-10,110257.234375,46198.47323326912,3.0
2025-06-11,108686.625,45939.91215295582,3.0
2025-06-12,105929.0546875,45490.05549916215,3.0
2025-06-13,106090.96875,45511.03544799324,3.0
2025-06-14,105472.40625,45406.17273898695,3.0
2025-06-15,105552.0234375,45412.20389871381,3.0
2025-06-16,106796.7578125,45567.289473836485,3.0
2025-06-17,104601.1171875,45337.42303565448,3.0
2025-06-18,104883.328125,45363.30428101863,3.0
2025-06-19,104684.2890625,45339.51850499685,3.0
2025-06-20,103309.6015625,45194.428383232575,3.0
2025-06-21,102257.40625,45082.65752119972,3.0
2025-06-22,100987.140625,44948.41742808532,3.0
2025-06-23,105577.7734375,45417.88983881869,3.0
2025-06-24,106045.6328125,45453.0200462451,3.0
2025-06-25,107361.2578125,45537.80111671561,3.0
2025-06-26,106960.0,45509.1747757293,3.0
2025-06-27,107088.4296875,45515.536454962006,3.0
2025-06-28,107327.703125,45529.21560683512,3.0
2025-06-29,108385.5703125,45596.94918425252,3.0
2025-06-30,107135.3359375,45511.52919973414,3.0
2025-07-01,105698.28125,45433.90926147743,3.0
2025-07-02,108859.3203125,45598.659872912125,3.0
2025-07-03,109647.9765625,45630.14816919249,3.0
2025-07-04,108034.3359375,45574.475189723904,3.0
2025-07-05,108231.1796875,45580.03468501993,3.0
2025-07-06,109232.0703125,45612.778617743636,3.0
2025-07-07,108299.8515625,45580.15009628569,3.0
2025-07-08,108950.2734375,45601.04328206341,3.0
2025-07-09,111326.5546875,45679.90809894862,3.0
2025-07-10,115987.203125,45805.07311044815,3.0
2025-07-11,117516.9921875,45845.51179065502,3.0
2025-07-12,117435.2265625,45842.34614052985,3.0
2025-07-13,119116.1171875,45886.860303767964,3.0
2025-07-14,119849.703125,45905.736608120475,3.0
2025-07-15,117777.1875,45848.703027891126,3.0
2025-07-16,118738.5078125,45873.75032491509,3.0
2025-07-17,119289.84375,45887.69990451685,3.0
2025-07-18,118003.2265625,45851.92910862044,3.0
2025-07-19,117939.9765625,45849.26035186037,3.0
2025-07-20,117300.7890625,45831.01322849262,3.0
2025-07-21,117439.5390625,45833.814193200036,3.0
2025-07-22,119995.4140625,45901.99630034386,3.0
2025-07-23,118754.9609375,45867.46849661785,3.0
2025-07-24,118368.0,45856.03738583977,3.0
2025-07-25,117635.8828125,45835.27307702978,3.0
2025-07-26,117947.3671875,45842.74371773371,3.0
2025-07-27,119448.4921875,45882.391135193844,3.0
2025-07-28,117924.4765625,45840.19751829928,3.0
2025-07-29,117922.1484375,45839.177313236556,3.0
2025-07-30,117831.1875,45835.75964478877,3.0
2025-07-31,115758.203125,45778.72976998722,3.0
2025-08-01,113320.0859375,45711.53340677231,3.0
2025-08-02,112526.9140625,45693.63353614692,3.0
2025-08-03,114217.671875,45729.490263389314,3.0
2025-08-04,115071.8828125,45747.2334032253,3.0
2025-08-05,114141.4453125,45726.35177229326,3.0
2025-08-06,115028.0,45744.79531557948,3.0
2025-08-07,117496.8984375,45797.47451636953,3.0
2025-08-08,116688.7265625,45779.22292691808,3.0
2025-08-09,116500.359375,45774.388961600605,3.0
2025-08-10,119306.7578125,45834.361993587794,3.0
2025-08-11,118731.4453125,45821.13765386884,3.0
2025-08-12,120172.90625,45851.29925646474,3.0
2025-08-13,123344.0625,45905.573197160724,3.0
2025-08-14,118359.578125,45818.64229146805,3.0
2025-08-15,117398.3515625,45801.38689447229,3.0
2025-08-16,117491.3515625,45802.38699269959,3.0
2025-08-17,117453.0625,45801.1137649943,3.0
2025-08-18,116252.3125,45779.71650871601,3.0
2025-08-19,112831.1796875,45714.49103371506,3.0
2025-08-20,114274.7421875,45863.92143673128,3.0
2025-08-21,112419.03125,45663.57852111418,3.0
2025-08-22,116874.0859375,46132.24423597205,3.0
2025-08-23,115374.328125,45969.55014291031,3.0
2025-08-24,113458.4296875,45762.79229399138,3.0
2025-08-25,110124.3515625,45405.76644521516,3.0
2025-08-26,111802.65625,45573.79598564642,3.0
