tol%,d%,buy_rsi,trim_rsi,ab200,deep_OS,stop_dd,W1-BEAR,W2-EARLYBULL,W3-MIDCHOP,W4-LATEBULL,W5-FULL,geo_4w,worst_4w,any_liq,max_dd_any%,stops_total
2.0,33,50,0,0.95,0.8,0.2,0.9536986911835253,1.1978928110594562,0.9930792486146508,1.0427071302715856,1.3011459459281698,1.0429028370379665,0.9536986911835253,False,5.474858011608664,2
2.0,33,50,0,0.95,0.8,0.25,0.9479484823274725,1.1978928110594562,0.9930792486146508,1.0427071302715856,1.3011459459281698,1.041327256568361,0.9479484823274725,False,5.576881661872735,1
2.0,33,50,0,0.95,0.8,0.3,0.8919883138320124,1.1978928110594562,0.9930792486146508,1.0427071302715856,1.3011459459281698,1.0256066859984945,0.8919883138320124,False,11.150954209670772,1
2.0,33,50,0,1.0,0.7,0.2,0.9775929247797162,1.1292730717861517,1.0,1.0427071302715856,1.1747144330028654,1.0358093842670228,0.9775929247797162,False,4.9768044797171225,1
2.0,33,50,0,1.0,0.7,0.25,0.9728014082963521,1.1292730717861517,1.0,1.0427071302715856,1.1747144330028654,1.0345378309521926,0.9728014082963521,False,4.9768044797171225,1
2.0,33,50,0,1.0,0.7,0.3,0.9690422379348294,1.1292730717861517,1.0,1.0427071302715856,1.1747144330028654,1.0335369452058407,0.9690422379348294,False,4.9768044797171225,1
2.0,33,50,0,1.0,0.8,0.2,0.9651574160181281,1.1292730717861517,1.0,1.0427071302715856,1.2003776644190909,1.03249954015813,0.9651574160181281,False,4.982217487634532,1
2.0,33,50,0,1.0,0.8,0.25,0.9147407606606157,1.1292730717861517,1.0,1.0427071302715856,1.2003776644190909,1.0187434671993265,0.9147407606606157,False,8.52592393393843,1
2.0,33,50,0,1.0,0.8,0.3,0.9147407606606157,1.1292730717861517,1.0,1.0427071302715856,1.2003776644190909,1.0187434671993265,0.9147407606606157,False,8.52592393393843,1
2.0,33,50,50,0.95,0.7,0.2,0.9674589415179495,1.2283571390368326,0.9930792486146508,1.041506473505195,1.3028942980257932,1.0529330782868254,0.9674589415179495,False,5.517577450568112,2
2.0,33,50,50,0.95,0.7,0.25,0.9591939774749595,1.2283571390368326,0.9930792486146508,1.041506473505195,1.3028942980257932,1.0506770463551707,0.9591939774749595,False,5.517577450568112,2
2.0,33,50,50,0.95,0.7,0.3,0.9554873899429894,1.2283571390368326,0.9930792486146508,1.041506473505195,1.3028942980257932,1.0496605463797684,0.9554873899429894,False,5.517577450568112,2
2.0,33,50,50,0.95,0.8,0.2,0.9536986911835253,1.2283571390368326,0.9930792486146508,1.041506473505195,1.3395211738708834,1.0491689527645185,0.9536986911835253,False,5.527368650282649,2
2.0,33,50,50,0.95,0.8,0.25,0.9479484823274725,1.2283571390368326,0.9930792486146508,1.041506473505195,1.3395211738708834,1.0475839056704026,0.9479484823274725,False,5.576881661872735,1
2.0,33,50,50,0.95,0.8,0.3,0.8919883138320124,1.2283571390368326,0.9930792486146508,1.041506473505195,1.3395211738708834,1.0317688805540726,0.8919883138320124,False,11.150954209670772,1
2.0,33,50,50,1.0,0.7,0.2,0.9775929247797162,1.1600798636623257,1.0,1.041506473505195,1.2040276438780062,1.0425021948039552,0.9775929247797162,False,5.03199076574502,1
2.0,33,50,50,1.0,0.7,0.25,0.9728014082963521,1.1600798636623257,1.0,1.041506473505195,1.2040276438780062,1.0412224254355218,0.9728014082963521,False,5.03199076574502,1
2.0,33,50,50,1.0,0.7,0.3,0.9690422379348294,1.1600798636623257,1.0,1.041506473505195,1.2040276438780062,1.0402150725352988,0.9690422379348294,False,5.03199076574502,1
2.0,33,50,50,1.0,0.8,0.2,0.9651574160181281,1.1600798636623257,1.0,1.041506473505195,1.2383232079473454,1.0391709643667824,0.9651574160181281,False,5.0433772353816515,1
2.0,33,50,50,1.0,0.8,0.25,0.9147407606606157,1.1600798636623257,1.0,1.041506473505195,1.2383232079473454,1.0253260074960893,0.9147407606606157,False,8.52592393393843,1
2.0,33,50,50,1.0,0.8,0.3,0.9147407606606157,1.1600798636623257,1.0,1.041506473505195,1.2383232079473454,1.0253260074960893,0.9147407606606157,False,8.52592393393843,1
2.0,33,55,0,0.95,0.7,0.2,0.9423940499451905,1.2626988565508346,0.9930792486146508,1.0931513852434487,1.405391461593738,1.066102924653051,0.9423940499451905,False,8.803676928008253,2
2.0,33,55,0,0.95,0.7,0.25,0.9206869423043168,1.2626988565508346,0.9930792486146508,1.0931513852434487,1.405391461593738,1.0599100175970635,0.9206869423043168,False,10.90429333309989,2
2.0,33,55,0,0.95,0.7,0.3,0.9109069296674545,1.2626988565508346,0.9930792486146508,1.0931513852434487,1.405391461593738,1.057084007269825,0.9109069296674545,False,11.850713986043681,2
2.0,33,55,0,0.95,0.8,0.2,0.9289902996831158,1.2626988565508346,0.9930792486146508,1.0931513852434487,1.4355614035657578,1.0622917183087488,0.9289902996831158,False,10.100769942705822,2
2.0,33,55,0,0.95,0.8,0.25,0.8883191521888243,1.2626988565508346,0.9930792486146508,1.0931513852434487,1.4355614035657578,1.050469040339888,0.8883191521888243,False,14.036553606464896,2
2.0,33,55,0,0.95,0.8,0.3,0.8954655393760835,1.2626988565508346,0.9930792486146508,1.0931513852434487,1.4355614035657578,1.052575410768782,0.8954655393760835,False,13.344991266099171,1
2.0,33,55,0,1.0,0.7,0.2,0.9775929247797162,1.1927894656358264,1.0,1.0931513852434487,1.2991427995676847,1.0625528451641066,0.9775929247797162,False,7.799886540946844,1
2.0,33,55,0,1.0,0.7,0.25,0.9728014082963521,1.1927894656358264,1.0,1.0931513852434487,1.2991427995676847,1.0612484617389586,0.9728014082963521,False,7.799886540946844,1
2.0,33,55,0,1.0,0.7,0.3,0.9690422379348294,1.1927894656358264,1.0,1.0931513852434487,1.2991427995676847,1.0602217342216917,0.9690422379348294,False,7.799886540946844,1
2.0,33,55,0,1.0,0.8,0.2,0.9651574160181281,1.1927894656358264,1.0,1.0931513852434487,1.327238152845266,1.0591575445148058,0.9651574160181281,False,7.8047615400732795,1
2.0,33,55,0,1.0,0.8,0.25,0.9147407606606157,1.1927894656358264,1.0,1.0931513852434487,1.327238152845266,1.045046304857516,0.9147407606606157,False,8.52592393393843,1
2.0,33,55,0,1.0,0.8,0.3,0.9147407606606157,1.1927894656358264,1.0,1.0931513852434487,1.327238152845266,1.045046304857516,0.9147407606606157,False,8.52592393393843,1
2.0,33,55,50,0.95,0.7,0.2,0.9423940499451905,1.311325631579636,0.9930792486146508,1.090841844697993,1.453987262182653,1.0756530064575924,0.9423940499451905,False,8.803676928008253,2
2.0,33,55,50,0.95,0.7,0.25,0.9206869423043168,1.311325631579636,0.9930792486146508,1.090841844697993,1.453987262182653,1.0694046237363337,0.9206869423043168,False,10.90429333309989,2
2.0,33,55,50,0.95,0.7,0.3,0.9109069296674545,1.311325631579636,0.9930792486146508,1.090841844697993,1.453987262182653,1.0665532981893528,0.9109069296674545,False,11.850713986043681,2
2.0,33,55,50,0.95,0.8,0.2,0.9289902996831158,1.311325631579636,0.9930792486146508,1.090841844697993,1.4941734362077235,1.071807659570646,0.9289902996831158,False,10.100769942705822,2
2.0,33,55,50,0.95,0.8,0.25,0.8883191521888243,1.311325631579636,0.9930792486146508,1.090841844697993,1.4941734362077235,1.0598790748087914,0.8883191521888243,False,14.036553606464896,2
2.0,33,55,50,0.95,0.8,0.3,0.8954655393760835,1.311325631579636,0.9930792486146508,1.090841844697993,1.4941734362077235,1.062004313969251,0.8954655393760835,False,13.344991266099171,1
2.0,33,55,50,1.0,0.7,0.2,0.9775929247797162,1.241962877208674,1.0,1.090841844697993,1.3476257000111203,1.072771218878316,0.9775929247797162,False,7.879702463487625,1
2.0,33,55,50,1.0,0.7,0.25,0.9728014082963521,1.241962877208674,1.0,1.090841844697993,1.3476257000111203,1.0714542914396017,0.9728014082963521,False,7.879702463487625,1
2.0,33,55,50,1.0,0.7,0.3,0.9690422379348294,1.241962877208674,1.0,1.090841844697993,1.3476257000111203,1.0704176900741569,0.9690422379348294,False,7.879702463487625,1
2.0,33,55,50,1.0,0.8,0.2,0.9651574160181281,1.241962877208674,1.0,1.090841844697993,1.3853139774516388,1.0693432662521611,0.9651574160181281,False,7.889700310987601,1
2.0,33,55,50,1.0,0.8,0.25,0.9147407606606157,1.241962877208674,1.0,1.090841844697993,1.3853139774516388,1.0550963214193168,0.9147407606606157,False,8.52592393393843,1
2.0,33,55,50,1.0,0.8,0.3,0.9147407606606157,1.241962877208674,1.0,1.090841844697993,1.3853139774516388,1.0550963214193168,0.9147407606606157,False,8.52592393393843,1
2.0,33,100,0,0.95,0.7,0.2,0.9387120604904272,1.2626988565508346,0.9930792486146508,1.1712417606167762,1.5052454466507903,1.0835916759093003,0.9387120604904272,False,8.777244548895947,2
2.0,33,100,0,0.95,0.7,0.25,0.9171632295208061,1.2626988565508346,0.9930792486146508,1.1712417606167762,1.5052454466507903,1.0773187523208259,0.9171632295208061,False,10.87133049978053,2
2.0,33,100,0,0.95,0.7,0.3,0.9074478948611577,1.2626988565508346,0.9930792486146508,1.1712417606167762,1.5052454466507903,1.07445439109614,0.9074478948611577,False,11.815453447683977,2
2.0,33,100,0,0.95,0.8,0.2,0.92536067947572,1.2626988565508346,0.9930792486146508,1.1712417606167762,1.5375555131430991,1.079717949110171,0.92536067947572,False,10.074713513556777,2
2.0,33,100,0,0.95,0.8,0.25,0.8849473346116641,1.2626988565508346,0.9930792486146508,1.1712417606167762,1.5375555131430991,1.0677311600604376,0.8849473346116641,False,14.00202714961345,2
2.0,33,100,0,0.95,0.8,0.3,0.8921171206911435,1.2626988565508346,0.9930792486146508,1.1712417606167762,1.5375555131430991,1.0698872924594074,0.8921171206911435,False,13.305277134679816,1
2.0,33,100,0,1.0,0.7,0.2,0.9775929247797162,1.1927894656358264,1.0,1.0931513852434487,1.2991427995676847,1.0625528451641066,0.9775929247797162,False,7.799886540946844,1
2.0,33,100,0,1.0,0.7,0.25,0.9728014082963521,1.1927894656358264,1.0,1.0931513852434487,1.2991427995676847,1.0612484617389586,0.9728014082963521,False,7.799886540946844,1
2.0,33,100,0,1.0,0.7,0.3,0.9690422379348294,1.1927894656358264,1.0,1.0931513852434487,1.2991427995676847,1.0602217342216917,0.9690422379348294,False,7.799886540946844,1
2.0,33,100,0,1.0,0.8,0.2,0.9651574160181281,1.1927894656358264,1.0,1.0931513852434487,1.327238152845266,1.0591575445148058,0.9651574160181281,False,7.8047615400732795,1
2.0,33,100,0,1.0,0.8,0.25,0.9147407606606157,1.1927894656358264,1.0,1.0931513852434487,1.327238152845266,1.045046304857516,0.9147407606606157,False,8.52592393393843,1
2.0,33,100,0,1.0,0.8,0.3,0.9147407606606157,1.1927894656358264,1.0,1.0931513852434487,1.327238152845266,1.045046304857516,0.9147407606606157,False,8.52592393393843,1
2.0,33,100,50,0.95,0.7,0.2,0.9387120604904272,1.311325631579636,0.9930792486146508,1.1672692743608366,1.555267290390743,1.0929479433267433,0.9387120604904272,False,8.777244548895947,2
2.0,33,100,50,0.95,0.7,0.25,0.9171632295208061,1.311325631579636,0.9930792486146508,1.1672692743608366,1.555267290390743,1.0866208562079578,0.9171632295208061,False,10.87133049978053,2
2.0,33,100,50,0.95,0.7,0.3,0.9074478948611577,1.311325631579636,0.9930792486146508,1.1672692743608366,1.555267290390743,1.0837317626692518,0.9074478948611577,False,11.815453447683977,2
2.0,33,100,50,0.95,0.8,0.2,0.92536067947572,1.311325631579636,0.9930792486146508,1.1672692743608366,1.5982455962944635,1.0890407688511132,0.92536067947572,False,10.074713513556777,2
2.0,33,100,50,0.95,0.8,0.25,0.8849473346116641,1.311325631579636,0.9930792486146508,1.1672692743608366,1.5982455962944635,1.0769504799256249,0.8849473346116641,False,14.00202714961345,2
2.0,33,100,50,0.95,0.8,0.3,0.8921171206911435,1.311325631579636,0.9930792486146508,1.1672692743608366,1.5982455962944635,1.0791252294400273,0.8921171206911435,False,13.305277134679816,1
2.0,33,100,50,1.0,0.7,0.2,0.9775929247797162,1.241962877208674,1.0,1.090841844697993,1.3476257000111203,1.072771218878316,0.9775929247797162,False,7.879702463487625,1
2.0,33,100,50,1.0,0.7,0.25,0.9728014082963521,1.241962877208674,1.0,1.090841844697993,1.3476257000111203,1.0714542914396017,0.9728014082963521,False,7.879702463487625,1
2.0,33,100,50,1.0,0.7,0.3,0.9690422379348294,1.241962877208674,1.0,1.090841844697993,1.3476257000111203,1.0704176900741569,0.9690422379348294,False,7.879702463487625,1
2.0,33,100,50,1.0,0.8,0.2,0.9651574160181281,1.241962877208674,1.0,1.090841844697993,1.3853139774516388,1.0693432662521611,0.9651574160181281,False,7.889700310987601,1
2.0,33,100,50,1.0,0.8,0.25,0.9147407606606157,1.241962877208674,1.0,1.090841844697993,1.3853139774516388,1.0550963214193168,0.9147407606606157,False,8.52592393393843,1
2.0,33,100,50,1.0,0.8,0.3,0.9147407606606157,1.241962877208674,1.0,1.090841844697993,1.3853139774516388,1.0550963214193168,0.9147407606606157,False,8.52592393393843,1
2.0,50,50,0,0.95,0.7,0.2,0.9720327251278275,1.12108578972238,0.9930792486146508,1.0428911965507428,1.1849352154933486,1.0307080325935989,0.9720327251278275,False,4.957033822402678,2
2.0,50,50,0,0.95,0.7,0.25,0.9653063772811956,1.12108578972238,0.9930792486146508,1.0428911965507428,1.1849352154933486,1.0289202933272203,0.9653063772811956,False,4.957033822402678,2
2.0,50,50,0,0.95,0.7,0.3,0.961576169766777,1.12108578972238,0.9930792486146508,1.0428911965507428,1.1849352154933486,1.0279248423877652,0.961576169766777,False,4.957033822402678,2
2.0,50,50,0,0.95,0.8,0.2,0.9582074214823566,1.12108578972238,0.9930792486146508,1.0428911965507428,1.2017747999851258,1.0270233592828841,0.9582074214823566,False,4.957061444885857,2
2.0,50,50,0,0.95,0.8,0.25,0.9198509013441816,1.12108578972238,0.9930792486146508,1.0428911965507428,1.2017747999851258,1.016587577931225,0.9198509013441816,False,8.273118610796026,1
2.0,50,50,0,0.95,0.8,0.3,0.9021477512568415,1.12108578972238,0.9930792486146508,1.0428911965507428,1.2017747999851258,1.0116606475414898,0.9021477512568415,False,10.038464218332821,1
2.0,50,50,0,1.0,0.7,0.2,0.9775929247797162,1.0760873262971684,1.0,1.0428911965507428,1.121770106383002,1.0234370661787673,0.9775929247797162,False,4.857554207438664,1
2.0,50,50,0,1.0,0.7,0.25,0.9728014082963521,1.0760873262971684,1.0,1.0428911965507428,1.121770106383002,1.022180701046547,0.9728014082963521,False,4.857554207438664,1
2.0,50,50,0,1.0,0.7,0.3,0.9690422379348294,1.0760873262971684,1.0,1.0428911965507428,1.121770106383002,1.021191770469758,0.9690422379348294,False,4.857554207438664,1
2.0,50,50,0,1.0,0.8,0.2,0.9651574160181281,1.0760873262971684,1.0,1.0428911965507428,1.1377208414108937,1.0201667567996806,0.9651574160181281,False,4.857584987319696,1
2.0,50,50,0,1.0,0.8,0.25,0.9147407606606157,1.0760873262971684,1.0,1.0428911965507428,1.1377208414108937,1.0065749944880644,0.9147407606606157,False,8.52592393393843,1
2.0,50,50,0,1.0,0.8,0.3,0.9147407606606157,1.0760873262971684,1.0,1.0428911965507428,1.1377208414108937,1.0065749944880644,0.9147407606606157,False,8.52592393393843,1
2.0,50,50,50,0.95,0.7,0.2,0.9720327251278275,1.1320216327144192,0.9930792486146508,1.0430584945788866,1.1962293228258738,1.0332538828237596,0.9720327251278275,False,4.958820631412997,2
2.0,50,50,50,0.95,0.7,0.25,0.9653063772811956,1.1320216327144192,0.9930792486146508,1.0430584945788866,1.1962293228258738,1.0314617278389828,0.9653063772811956,False,4.958820631412997,2
2.0,50,50,50,0.95,0.7,0.3,0.961576169766777,1.1320216327144192,0.9930792486146508,1.0430584945788866,1.1962293228258738,1.0304638181343653,0.961576169766777,False,4.958820631412997,2
2.0,50,50,50,0.95,0.8,0.2,0.9582074214823566,1.1320216327144192,0.9930792486146508,1.0430584945788866,1.2170182113662664,1.0295601083649997,0.9582074214823566,False,4.958928745517211,2
2.0,50,50,50,0.95,0.8,0.25,0.9198509013441816,1.1320216327144192,0.9930792486146508,1.0430584945788866,1.2170182113662664,1.0190985506193317,0.9198509013441816,False,8.273118610796026,1
2.0,50,50,50,0.95,0.8,0.3,0.9021477512568415,1.1320216327144192,0.9930792486146508,1.0430584945788866,1.2170182113662664,1.0141594507048912,0.9021477512568415,False,10.038464218332821,1
2.0,50,50,50,1.0,0.7,0.2,0.9775929247797162,1.0871585318358068,1.0,1.0430584945788866,1.1330261495689211,1.026100497387717,0.9775929247797162,False,4.859544279178674,1
2.0,50,50,50,1.0,0.7,0.25,0.9728014082963521,1.0871585318358068,1.0,1.0430584945788866,1.1330261495689211,1.0248408626435064,0.9728014082963521,False,4.859544279178674,1
2.0,50,50,50,1.0,0.7,0.3,0.9690422379348294,1.0871585318358068,1.0,1.0430584945788866,1.1330261495689211,1.0238493584364976,0.9690422379348294,False,4.859544279178674,1
2.0,50,50,50,1.0,0.8,0.2,0.9651574160181281,1.0871585318358068,1.0,1.0430584945788866,1.152751589017002,1.0228216772321979,0.9651574160181281,False,4.859664628280291,1
2.0,50,50,50,1.0,0.8,0.25,0.9147407606606157,1.0871585318358068,1.0,1.0430584945788866,1.152751589017002,1.0091945432058747,0.9147407606606157,False,8.52592393393843,1
2.0,50,50,50,1.0,0.8,0.3,0.9147407606606157,1.0871585318358068,1.0,1.0430584945788866,1.152751589017002,1.0091945432058747,0.9147407606606157,False,8.52592393393843,1
2.0,50,55,0,0.95,0.7,0.2,0.9645781884913082,1.1557467141960045,0.9930792486146508,1.0935054485750062,1.2805178414923535,1.0489414340252903,0.9645781884913082,False,7.719172587677459,2
2.0,50,55,0,0.95,0.7,0.25,0.9503338026975299,1.1557467141960045,0.9930792486146508,1.0935054485750062,1.2805178414923535,1.04504724743182,0.9503338026975299,False,7.719172587677459,2
2.0,50,55,0,0.95,0.7,0.3,0.9431961899868597,1.1557467141960045,0.9930792486146508,1.0935054485750062,1.2805178414923535,1.0430794536919874,0.9431961899868597,False,8.242885835086112,2
2.0,50,55,0,0.95,0.8,0.2,0.9508589113507809,1.1557467141960045,0.9930792486146508,1.0935054485750062,1.2986903363950495,1.0451915782133294,0.9508589113507809,False,7.719198622947598,2
2.0,50,55,0,0.95,0.8,0.25,0.9176741298715234,1.1557467141960045,0.9930792486146508,1.0935054485750062,1.2986903363950495,1.0359504981894185,0.9176741298715234,False,10.725752717488735,2
2.0,50,55,0,0.95,0.8,0.3,0.9328491394778322,1.1557467141960045,0.9930792486146508,1.0935054485750062,1.2986903363950495,1.0402069119382713,0.9328491394778322,False,9.249479696369834,1
2.0,50,55,0,1.0,0.7,0.2,0.9775929247797162,1.1096978972310065,1.0,1.0935054485750062,1.2126582598711817,1.0436285252104085,0.9775929247797162,False,7.620201984629304,1
2.0,50,55,0,1.0,0.7,0.25,0.9728014082963521,1.1096978972310065,1.0,1.0935054485750062,1.2126582598711817,1.0423473731656028,0.9728014082963521,False,7.620201984629304,1
2.0,50,55,0,1.0,0.7,0.3,0.9690422379348294,1.1096978972310065,1.0,1.0935054485750062,1.2126582598711817,1.0413389319106432,0.9690422379348294,False,7.620201984629304,1
2.0,50,55,0,1.0,0.8,0.2,0.9651574160181281,1.1096978972310065,1.0,1.0935054485750062,1.229876736813477,1.0402936956766093,0.9651574160181281,False,7.62023097903588,1
2.0,50,55,0,1.0,0.8,0.25,0.9147407606606157,1.1096978972310065,1.0,1.0935054485750062,1.229876736813477,1.0264337805679602,0.9147407606606157,False,8.52592393393843,1
2.0,50,55,0,1.0,0.8,0.3,0.9147407606606157,1.1096978972310065,1.0,1.0935054485750062,1.229876736813477,1.0264337805679602,0.9147407606606157,False,8.52592393393843,1
2.0,50,55,50,0.95,0.7,0.2,0.9645781884913082,1.17344823599017,0.9930792486146508,1.0938272570967995,1.2997384116712731,1.053012448840798,0.9645781884913082,False,7.721938044239163,2
2.0,50,55,50,0.95,0.7,0.25,0.9503338026975299,1.17344823599017,0.9930792486146508,1.0938272570967995,1.2997384116712731,1.049103148637738,0.9503338026975299,False,7.721938044239163,2
2.0,50,55,50,0.95,0.7,0.3,0.9431961899868597,1.17344823599017,0.9930792486146508,1.0938272570967995,1.2997384116712731,1.047127717753248,0.9431961899868597,False,8.242885835086112,2
2.0,50,55,50,0.95,0.8,0.2,0.9508589113507809,1.17344823599017,0.9930792486146508,1.0938272570967995,1.3222526480494399,1.0492480395770702,0.9508589113507809,False,7.722038880700078,2
2.0,50,55,50,0.95,0.8,0.25,0.9176741298715234,1.17344823599017,0.9930792486146508,1.0938272570967995,1.3222526480494399,1.0399710942774936,0.9176741298715234,False,10.725752717488735,2
2.0,50,55,50,0.95,0.8,0.3,0.9328491394778322,1.17344823599017,0.9930792486146508,1.0938272570967995,1.3222526480494399,1.0442440274647729,0.9328491394778322,False,9.249479696369834,1
2.0,50,55,50,1.0,0.7,0.2,0.9775929247797162,1.1276185263286058,1.0,1.0938272570967995,1.231814760043995,1.0478937459763729,0.9775929247797162,False,7.623279393167848,1
2.0,50,55,50,1.0,0.7,0.25,0.9728014082963521,1.1276185263286058,1.0,1.0938272570967995,1.231814760043995,1.0466073579724362,0.9728014082963521,False,7.623279393167848,1
2.0,50,55,50,1.0,0.7,0.3,0.9690422379348294,1.1276185263286058,1.0,1.0938272570967995,1.231814760043995,1.0455947953040827,0.9690422379348294,False,7.623279393167848,1
2.0,50,55,50,1.0,0.8,0.2,0.9651574160181281,1.1276185263286058,1.0,1.0938272570967995,1.253187953167157,1.0445452872787142,0.9651574160181281,False,7.623391514081767,1
2.0,50,55,50,1.0,0.8,0.25,0.9147407606606157,1.1276185263286058,1.0,1.0938272570967995,1.253187953167157,1.0306287278792012,0.9147407606606157,False,8.52592393393843,1
2.0,50,55,50,1.0,0.8,0.3,0.9147407606606157,1.1276185263286058,1.0,1.0938272570967995,1.253187953167157,1.0306287278792012,0.9147407606606157,False,8.52592393393843,1
2.0,50,100,0,0.95,0.7,0.2,0.9607141495946929,1.1557467141960045,0.9930792486146508,1.1718507612775821,1.372185301328608,1.0661744406653422,0.9607141495946929,False,7.719172587677459,2
2.0,50,100,0,0.95,0.7,0.25,0.9465667992234188,1.1557467141960045,0.9930792486146508,1.1718507612775821,1.372185301328608,1.0622274912630345,0.9465667992234188,False,7.719172587677459,2
2.0,50,100,0,0.95,0.7,0.3,0.9394721801937405,1.1557467141960045,0.9930792486146508,1.1718507612775821,1.372185301328608,1.0602314953337724,0.9394721801937405,False,8.222046543583328,2
2.0,50,100,0,0.95,0.8,0.2,0.9470498310061389,1.1557467141960045,0.9930792486146508,1.1718507612775821,1.3916586770717354,1.0623629786587832,0.9470498310061389,False,7.719198622947598,2
2.0,50,100,0,0.95,0.8,0.25,0.9149263608968244,1.1557467141960045,0.9930792486146508,1.1718507612775821,1.3916586770717354,1.0532373589498565,0.9149263608968244,False,10.619951567782559,2
2.0,50,100,0,0.95,0.8,0.3,0.9291939401839089,1.1557467141960045,0.9930792486146508,1.1718507612775821,1.3916586770717354,1.0573196716723223,0.9291939401839089,False,9.22613783348365,1
2.0,50,100,0,1.0,0.7,0.2,0.9775929247797162,1.1096978972310065,1.0,1.0935054485750062,1.2126582598711817,1.0436285252104085,0.9775929247797162,False,7.620201984629304,1
2.0,50,100,0,1.0,0.7,0.25,0.9728014082963521,1.1096978972310065,1.0,1.0935054485750062,1.2126582598711817,1.0423473731656028,0.9728014082963521,False,7.620201984629304,1
2.0,50,100,0,1.0,0.7,0.3,0.9690422379348294,1.1096978972310065,1.0,1.0935054485750062,1.2126582598711817,1.0413389319106432,0.9690422379348294,False,7.620201984629304,1
2.0,50,100,0,1.0,0.8,0.2,0.9651574160181281,1.1096978972310065,1.0,1.0935054485750062,1.229876736813477,1.0402936956766093,0.9651574160181281,False,7.62023097903588,1
2.0,50,100,0,1.0,0.8,0.25,0.9147407606606157,1.1096978972310065,1.0,1.0935054485750062,1.229876736813477,1.0264337805679602,0.9147407606606157,False,8.52592393393843,1
2.0,50,100,0,1.0,0.8,0.3,0.9147407606606157,1.1096978972310065,1.0,1.0935054485750062,1.229876736813477,1.0264337805679602,0.9147407606606157,False,8.52592393393843,1
2.0,50,100,50,0.95,0.7,0.2,0.9607141495946929,1.17344823599017,0.9930792486146508,1.172404282596957,1.3930271332346778,1.0703599649964903,0.9607141495946929,False,7.721938044239163,2
2.0,50,100,50,0.95,0.7,0.25,0.9465667992234188,1.17344823599017,0.9930792486146508,1.172404282596957,1.3930271332346778,1.0663975208945096,0.9465667992234188,False,7.721938044239163,2
2.0,50,100,50,0.95,0.7,0.3,0.9394721801937405,1.17344823599017,0.9930792486146508,1.172404282596957,1.3930271332346778,1.0643936892029107,0.9394721801937405,False,8.222046543583328,2
2.0,50,100,50,0.95,0.8,0.2,0.9470498310061389,1.17344823599017,0.9930792486146508,1.172404282596957,1.417157250417224,1.066533540178634,0.9470498310061389,False,7.722038880700078,2
2.0,50,100,50,0.95,0.8,0.25,0.9149263608968244,1.17344823599017,0.9930792486146508,1.172404282596957,1.417157250417224,1.05737209565355,0.9149263608968244,False,10.619951567782559,2
2.0,50,100,50,0.95,0.8,0.3,0.9291939401839089,1.17344823599017,0.9930792486146508,1.172404282596957,1.417157250417224,1.0614704344769759,0.9291939401839089,False,9.22613783348365,1
2.0,50,100,50,1.0,0.7,0.2,0.9775929247797162,1.1276185263286058,1.0,1.0938272570967995,1.231814760043995,1.0478937459763729,0.9775929247797162,False,7.623279393167848,1
2.0,50,100,50,1.0,0.7,0.25,0.9728014082963521,1.1276185263286058,1.0,1.0938272570967995,1.231814760043995,1.0466073579724362,0.9728014082963521,False,7.623279393167848,1
2.0,50,100,50,1.0,0.7,0.3,0.9690422379348294,1.1276185263286058,1.0,1.0938272570967995,1.231814760043995,1.0455947953040827,0.9690422379348294,False,7.623279393167848,1
2.0,50,100,50,1.0,0.8,0.2,0.9651574160181281,1.1276185263286058,1.0,1.0938272570967995,1.253187953167157,1.0445452872787142,0.9651574160181281,False,7.623391514081767,1
2.0,50,100,50,1.0,0.8,0.25,0.9147407606606157,1.1276185263286058,1.0,1.0938272570967995,1.253187953167157,1.0306287278792012,0.9147407606606157,False,8.52592393393843,1
2.0,50,100,50,1.0,0.8,0.3,0.9147407606606157,1.1276185263286058,1.0,1.0938272570967995,1.253187953167157,1.0306287278792012,0.9147407606606157,False,8.52592393393843,1
3.0,33,50,0,0.95,0.7,0.2,0.959457938475591,1.1802979655862855,0.9930792486146508,1.0907500652364068,1.3128126961335496,1.0524020573476496,0.959457938475591,False,7.971343986269208,2
3.0,33,50,0,0.95,0.7,0.25,0.9547553077478406,1.1802979655862855,0.9930792486146508,1.0907500652364068,1.3128126961335496,1.0511101349680299,0.9547553077478406,False,7.971343986269208,2
3.0,33,50,0,0.95,0.7,0.3,0.948860728741121,1.1802979655862855,0.9930792486146508,1.0907500652364068,1.3128126961335496,1.0494839988477171,0.948860728741121,False,7.971343986269208,2
3.0,33,50,0,0.95,0.8,0.2,0.9301156338962357,1.1802979655862855,0.9930792486146508,1.0907500652364068,1.3370515841571133,1.0442619152640393,0.9301156338962357,False,7.972004012500278,2
3.0,33,50,0,0.95,0.8,0.25,0.9408785941800318,1.1802979655862855,0.9930792486146508,1.0907500652364068,1.3370515841571133,1.0472698489293593,0.9408785941800318,False,7.972004012500278,1
3.0,33,50,0,0.95,0.8,0.3,0.8806560663906876,1.1802979655862855,0.9930792486146508,1.0907500652364068,1.3370515841571133,1.0300938304572096,0.8806560663906876,False,12.86258791713747,1
3.0,33,50,0,1.0,0.7,0.2,0.9775929247797162,1.1310288030036877,1.0,1.0907500652364068,1.2322438329431875,1.047946811410285,0.9775929247797162,False,7.540015667640065,1
